default,
亀頭をぎゅーってされるの気持ちいいねぇ❤ほらほら、先っちょを細かくズリズリ♪ズリズリ♪わたしに負けてよかったね❤,Isn't it just heavenly; having your little head squeezed tightly like that~?❤ Look at this~ I'm rubbing the very tip nice and slowly~♪ Just think; aren't you glad you lost to me?❤
おちんちんをこんなおっきいおっぱいでいじめてもらえるなんて、童貞マゾのマスターくんには最高でしょ？幸せでしょ？,Being teased like this with these big; soft boobs must be a dream come true for a cute; masochistic virgin like you~ Doesn't this feel so good; my sweet master?❤
気持ちよすぎて喘ぎ声しか出せないよね❤何も考えられなくて、おっぱいのせいで頭の中ぐちゃぐちゃだよね❤,It feels sooo good; doesn't it? You can't even think anymore~ All you can do is moan~❤ My boobs have made your brain all fuzzy; haven't they?❤
ぐちゃぐちゃなまま、イケ❤イっちゃえ❤わたしのおっぱいで死んじゃえ、おっぱいマゾのマスターくん❤,Now; melt into this feeling and let go~ Let your mind melt away into titty-bliss~ Come for me and let my boobs be the sweetest end for you; my little boob-loving master~❤
あっ、あぐっ❤❤あっ、ああっっ・・・❤,Ah! Ngh~❤❤ Ahhh... ahhh...❤
ふふ、動かなくなっちゃった。谷間の中、精液でどろどろ・・・❤,Hehe~ you've stopped moving~ Look at all that creamy cum dripping down my cleavage...❤
それじゃあ全部吸収してっと・・・。んー、エナジーおいしい❤,Now; I'll just absorb it all... Mmmm; your energy is delicious~❤
カードマスターだけあって魔力が多いんだ❤おいしかったよ。ごちそうさま。,As expected of a card master; you've got so much magic in you~❤ That was delicious; thank you for the treat.
こうして主人公は、最初の戦闘で胸の大きなスライムに負け、命が干からびるまで精を吸い取られた。,And so; in his first battle; the protagonist was defeated by the large-breasted slime; drained of his life essence leaving him empty.
妹を探すはずだった冒険は、あっけなく下級モンスターの手によってその幕を閉じ、,The journey he'd started to search for his sister came to an abrupt end at the hands of a low-ranking monster.
その後、彼の行方を知るものは誰もいなかったという・・・。,After that; no one ever knew what happened to him...
