default,
そんななかを、ずぷずぷ❤ぱんぱん❤\n腰でいっぱい突けば、すっごく気持ちよくなれるにゃん❤\n脳みそアヘアへに溶けちゃうかもにゃん❤,In the midst of all this; with each wet thrust~❤ And each rhythmic slap~❤ If you pump your hips hard enough; you'll feel purr-fectly amazing.❤ Your mind might even melt away~❤
お兄ちゃんがカッコ悪くなっても\nわたしは笑わないのにゃん❤\nだからおっぱいむにゅうって押さえていいのにゃん❤ほら、ほら❤,I won't laugh at you; human. No matter how silly you look.❤ So go ahead and grab my soft; squeezable breasts.❤ Feel them; feel them~❤
（うう、そんなやさしい声で言われたら…❤\nだめなのに、試合で負けたばかりなのにっ・・❤）,(Ugh; when she speaks with such a gentle voice...❤ I shouldn't be doing this; especially after just losing a match...❤)
ちょっと挑発が効きすぎたにゃん❤\nもうおっぱいにお射精することしか頭になくなっちゃったにゃ❤,Ooh looks like my cat calling worked a little too well~❤ Now all you can think about is cumming between my breasts; meow!❤
おもいっきり、ぱんぱん❤ぱんぱん❤\n乱暴な腰使いだにゃん。でもふにゃふにゃに力が抜けてるから、\n全然痛くないにゃん❤,Thrust harder; slap~❤ Slap~❤ Your hip movements are so rough. But since your body's gone all weak and floppy; it doesn't hurt at all.❤
へろへろの腰づかいで、\nへこへこ、ぱんぱん♪へこへこ、ぱんぱん♪\nレベル１のモンスターでもダメージを受けなさそうな腰ふりだにゃーん❤,With those wobbly hip movements; Thrust; slap♪ Thrust; slap♪ Not even a level 1 monster would take damage from those a-paw-ling thrusts.❤
あっ、あっ❤\nもっ、もうっ❤,Ah; ah...❤ M-More...❤
にゃは♪もうイきそうにゃのか？\nそれならおっぱいの一番奥に出すといいにゃ❤\nそれが一番気持ちよくて幸せだにゃん❤,Nyaha♪ Are you about to cum already? Then you should release your milk deep between my breasts.❤ That's the most pleasurable and happiest way.❤
両手でぎゅ～っておっぱいを掴みながら乳圧を強くして、\n思いっきり腰を突き出すにゃ❤\n雑魚マスターのお前にはぜいたくな負け方だにゃん♪,ISqueeze my breasts tightly with both hands to increase the purr-essure; and thrust your hips with all your might.❤ This is quite the luxurious way to lose for a weakling meow-ster like you~♪
いいにゃん、ますたーのお兄ちゃん❤\nわたしのおっぱいの奥にぜーんぶ出して❤\n頭の中わたしの与えた幸せで、いっぱいにしてほしいにゃん❤,That's right; meow-ster.❤ Pour everything deep between my breasts.❤ I want your mind to be completely filled with the pleasure~❤
ううっ❤まねき猫ちゃん…❤好きぃっ・・・❤気持ちいいぃ❤,Ooh.❤ Miss Bekoning Cat...❤ You're the best...❤ Your tits feel soo good~❤
あ❤ひぃっ・・・❤,Ah~❤ Ahhh....❤
にゃうん❤たくさ～ん、おっぱいの中で出てるにゃ～あん❤\nエナジーたっぷりの精液、嬉しいにゃあ～ん❤,Nyaawn!❤ So much is coming out between my breasts meow~❤ I'm so happy to get all this energy-filled cum nyaa~n.❤
ますたーのお兄ちゃんもとっても幸せそうな顔だにゃん❤\nわたしも幸せ、ますたーのお兄ちゃんも幸せ。とっても良い事だにゃあ❤,Meow-ster looks so really happy~❤ I'm happy Meow-ster is happy. It's such a wonderful thing nyaa.❤
にゃん？ますたーのお兄ちゃん。もっと幸せになりたいのかにゃん？,Nyan?  Meow-ster; do you want to become even happier meow?
はぁっ❤はぁっ❤はぁっ❤,Haaah.❤ Haaah.❤ Haaah.❤
精液でどろどろになったおっぱいの中、おちんちんでずりずり\n気持ちいいにゃん？わたしのますたーの言ったとおり、\n脳みそがバカになっちゃったかにゃん？,Does it feel good to rub your cock between my milky lotioned breasts? It's just as my Meow-ster said; your brains have totally turned to mush~
でも少しぐらいおバカになったほうが、\n人生幸せになれるにゃん❤\n今もほら、頭空っぽでおっぱい楽しんで、すごく気持ちいいのにゃん❤,But becoming a little stupid sometimes makes life happier nyaan~❤ See; right now your mind is empty while enjoying my breasts; and it feels incredible meow~❤
何度でも射精していいにゃん❤だから、おっぱいの中に❤\nおいで、おいで❤にゃんにゃん❤\nおいで、おいで❤にゃんにゃん❤,You can cum as many times as you want meow.❤ So I don't mind if you cum between my breasts~❤ Come here; come here.❤ Nyan nyan~❤ Come; come~❤ Nyan nyan~❤
あ、あぐああっ❤あひぃっあ❤,Ah; aguaaah.❤ Ahhh~❤
おっぱいからあふれるくらいたくさんのエナジーだにゃん❤\nお兄ちゃん、幸せになれたかにゃん❤,Meow!~ There's so much energy flowing from my breasts; it's almost overflowing!❤ Did that make you happy; human?❤
わ、にゃにゃ、ますたーのお兄ちゃん、気絶しちゃったにゃ。\nでも、と～っても幸せそうな顔で倒れてるにゃあ❤,Meow meow; Meowster fainted. But he's collapsed with such a blissful look on his face~❤
もう危ない事をしたらダメにゃ。\nこれに懲りたら戦いなんて止めるにゃ～ん。,Your time putting yourself in danger is over; OK? After this lesson; you should stop fighting entirely; meow.
意識を失った僕は、その後闘技場の医務室で目を覚ました。,After passing out; I regained consciousness in the arena's infirmary.
試合に負けたあと夢中で敵の女の子に腰を振って…。ああ、とんでもない失態を晒してしまった。僕は恥ずかしくて、顔を真っ赤にしてしまう。,The way I mindlessly thrusted my hips into the enemy girl's breasts after losing the match... I couldn't believe it. What an absolutely humiliating display. My face turned crimson with embarrassment...
（ううっ・・・。きもちよかった・・・。でも・・・。）,(Ugh... That felt so good... But...)
一回の敗北を引きずるわけにはいかない。僕には妹を助けるために強くならないといけないのだ。,I can't let one defeat hold me back. I need to become stronger to save my sister.
そう思って、脚に力を入れて立ち上がろうとしたとき、自分の膝の上に白い毛玉のような塊が頭を乗せていることに気づいた。,As I thought this -trying to stand up by putting strength in my legs- I noticed a white furball resting its head on my knee.
にゃーん、目が覚めたのかにゃ？\n体は大丈夫かにゃん❤,Nyaaa; are you finally awake? Are you feeling okay meow?❤
周りの看護師の人に聞くと、なんでも僕のことを心配して、目が覚めるまでずっとそばにいてくれたらしい。,When I asked the nurses around me; they said she was apparently worried about me and stayed by my side until I woke up.
今は僕が目を覚まして安心したのか、ゴロゴロと喉をならして、毛布の上から僕の体に頭をこすりつけている。,She seemed relieved that I've woken up; purring contentedly and nuzzling her head against my body through the blanket.
それじゃ、わたしはますたーのカードに戻るにゃん。\nもう危ないことしちゃだめだにゃん。\nでももし、気持ちいいことがしたいなら・・・。,Well then; I'll be returning to my Meowster's card now meow. No more dangerous things for you; okay meow?But if you ever want to feel good again...
わたしはいつでもお兄ちゃんのこと、\nおっぱいでむにゅーってしてあげるにゃん❤\nそれじゃバイバイにゃん♪,I'll always be ready to squish you between my breasts anytime~❤ Bye-bye for meow♪
そういってまねき猫は姿を消してしまった。カードに戻ったのだろう。,With those words; the Lucky Cat vanished. She must have returned to her card.
・・・・❤,...❤
ううっ、だめだ、どれだけ可愛くても彼女は今は敵なのだ。彼女にまた甘えて、気持ちよくしてほしいなんて、考えてはいけない・・・・。,Ugh; what am I thinking! No matter how cute she is; she's still my enemy right now. I shouldn't be thinking about relying on her again or wanting her to make me feel good...
それからしばらくして。,Some time later...
懲りない男だにゃ。おっぱいには勝てないって、\nもう一度徹底的に教えてやるにゃ。\nまねき猫、召喚にゃ！,You're such a hopeless man meow~. I'll have to thoroughly teach you again that you can't win against a pair of breasts. Becking Cat; I summon you!
にゃあ～ん❤ますたーのお兄ちゃん、また会ったにゃ。\nもう一回、幸せになりたくなって、\nわたしに会いに来てくれたのかにゃん？,Nyaaaa~❤ It's my Meow-ster's friend! We meet again! Did you come looking for me because you wanted to feel my happiness one more time meow?
うっ、ううっ・・・・❤,Ugh; ugggh...❤
おちんちん、おっきくなったにゃ❤\nおっぱい手招きでご招待だにゃあ～ん❤,Your cock has gotten so big meow.❤ Consider this your special invitation to breasts meow~❤
おっぱいの中に❤おいで、おいで❤にゃんにゃん❤\nおいで、おいで❤にゃんにゃん❤,Come and rest your penis between my soft pillowy breasts.❤ Come; come.❤ Meow meow.❤ Come closer; come closer.❤ Meow meow.❤
あっ、あっ❤お、おっぱいぃ・・・❤,Ah; ah.❤ Y-your b-breasts...❤
にゃはは❤\nパイズリする前におっぱい近づけられただけで射精しちゃったにゃ❤,Nyahaha!❤ You came just from being close to my boobs. I couldn't even give you a proper boobjob; meow.❤
お前はもうおっぱいに勝てないにゃ❤\nそれがわかったらもう闘技場になんて来るんじゃないにゃ～。,You're completely powerless against my breasts now meow.❤ Once you've accepted that; you should know to stop coming to the arena altogether meow~.
ますたーのお兄ちゃん、負けが決まったあとは、\n好きなだけわたしに甘えていいのにゃん❤\nほら、おっぱいで挟んであげるからもっともっと幸せになるにゃん❤えい❤,Meowster~ after your defeat is decided; you can rely on me as much as you want meow.❤ Look; I'll wrap my breasts around your penis and make you even happier meow.❤ Eei!❤
その後、僕はすっかり彼女の虜になってしまった。,After that; I became completely enslaved to her.
彼女は優しいからか、たまに自分のマスターに頼み込んで宿屋まで僕に会いに来てくれる。そしてベッドでごろごろしながら、時折甘くおっぱいで挟んで、気持ちよくしてくれるようになった。,Maybe it's because she's so kind; but she occasionally convinces her Master to let her visit me at the inn. And while lounging on the bed; she sometimes sweetly wraps her breasts around me; pleasuring me in ways I never thought possible.
相手のマスターも、僕からたっぷり魔力を搾れるなら悪くないということで、こうしてたまに行くことを許可しているらしい。まねき猫が来た日にはカラカラになるまで彼女に搾り取られるのが当たり前になってしまった。,Her Master apparently allows these visits because they don't mind her extracting my magical energy. It's become normal for me to be completely drained dry after the Lucky Cat comes to visit.
当然、そんな堕落した日々を過ごせば、失うものも少なくなかった。修行の時間が減って能力は落ち、回復しきらない魔力のせいで格下の相手にすらまともに勝てなくなった。,Naturally; living such a depraved lifestyle has cost me greatly. My training time has decreased; my abilities have deteriorated; and due to my constantly depleted magical energy; I can't even properly win against lower-ranked opponents anymore.
しかし、そんな情けない姿すらも、小さな彼女は肯定して、延々と甘やかしてくれる。そして気持ちよくしてくれる。,Yet even in such a pathetic state; this small cat still accepts me; endlessly pampering and pleasuring me.
邪気など一切ない、善意と好意から与えられる快楽。僕はどんどん彼女のことが好きになってしまい、ずぶずぶと幸福という名の沼にはまり込んで、動けなくなってしまった。,This pleasure given without any malice; only from genuine kindness and affection. I've fallen deeper and deeper in love with her; sinking into a swamp called happiness; becoming unable to move away from it.
今日もまた白い毛玉のような彼女が僕の膝の上でごろごろと喉を鳴らしている。僕はそれを振り払おうなどとはとても思えなくなっていた。こうして僕の冒険は、小さな猫のモンスターによって、その幕を閉じたのだった。,Today again; she purrs contentedly on my lap like a little white furball. I couldn't even imagine pushing her away anymore. And thus; my adventure came to an end; brought to its conclusion by a small cat monster.
んにゃ？お兄ちゃん、またわたしのおっぱいで興奮してるのかにゃん？\nにゃあん、すっかり癖になっちゃったにゃん❤\nわたしに夢中になってくれて嬉しいにゃん❤,Mnya? Big brother; are you getting excited by my breasts again meow? Nyaaan; it's become quite the habit for you meow.❤ I'm so happy that you're so crazy about me meow~❤
