default,
そう言ってシルヴィアさんは僕に手を伸ばした。僕は彼女に支えてもらいながらなんとか立つ。シルヴィアさんは僕に肩を貸しながら観客に向かって大きく手を振ってみせた。,With that; Sylvia extended her hand to me. With her support; I somehow managed to stand. She lent me her shoulder; waving grandly to the audience.
会場の観客たちは、その光景に大きな歓声をあげる。負けてしまったが、僕の敗北を責めるファンはいないようだった。,The crowd erupted in cheers at this sight. While I may have lost; it seemed none of my fans were blaming me for my defeat.
今回が闘技場での初敗北なのでしょう？\nファンの人たちも分かっているわ。\nこれまで我慢してた分がとうとう限界に来ちゃっただけだって。,This was your first loss in the arena; wasn't it? Your fans understand. You'd just reached your limit after holding back for so long; that's all.
男の子って性欲がたまるとどうしようもないんでしょ？\nなら今日ですっきりした分、\n次は全力のあなたと試合できるわよね。,Boys can't help themselves when their sexual desires build up; right? Now that you've gotten it out of your system; you can fight me for real next time.
再戦楽しみにしているわ。無敗のルーキー。\nあなたの全力はわたしの盾を貫けるのかしらね。ふふ♪,I'm looking forward to our rematch; Undefeated Rookie. I wonder if your full power will be enough to pierce my shield. Fufu~♪
こうしてAランク昇格への大事な一戦は、シルヴィアさんに敗れて終わったのだった。,And so; my crucial match for A-rank promotion ended with me losing to Sylvia.
しかし、この敗北にめげずに僕は頑張らないといけない。シルヴィアさんの言うとおりだ。まだたった一回敗北したに過ぎない。妹を助けるためにも、もっと強いマスターになるため気合を入れなおさなくては。,But I refused to let this loss get me down. Sylvia was right—I've only lost once. To save my sister and become a stronger master; I need to pull myself together.
それから何日かして,Several days later...
試合が終わってから数日間、僕はひとり、宿屋のベッドで悶々としていた。,For several days after the match; I lay alone in my inn bed; writhing in frustration.
闘技場で{自分}に受けた快感がどうしても忘れられず、不意に思い出してはペニスが固くなってしまう。修行に行く前に心を鎮めないといけないのだが・・・。,I couldn't forget the pleasure {自分} had given me in the arena. Every time I thought about it; my penis would get hard. I needed to calm my mind before going to train; but...
(この数日我慢できたけど・・・),(I've managed to hold back these past few days; but...)
(ううっ、そろそろ限界だ・・・❤\nどうしよう、自分でするなんて本当はダメだけど・・・❤),(Ugh; I'm reaching my limit...❤ What should I do? I really shouldn't do it myself; but...❤)
自分で自慰をしてしまえば、魔力が失われてバトルに支障が出てしまう。もちろん女性モンスターに直接搾られるよりは失う量は少ないが、それでもカードの使える枚数には影響が出るだろう。,If I masturbated; I'd lose magical power; and it would end up affecting my battles. Of course; I'd lose less than being directly milked by a female monster; but it would still have an impact on how many cards I could use.
しかし、頭の中にあの子の姿が何度も浮かんで、試合中の気持ちよさが何度もフラッシュバックする。僕は我慢できずとうとう、自分のものに手を伸ばしてしまった。,However; the sight of that girl kept floating through my mind; and the pleasure from the match continued to haunt me. Unable to resist any longer; I finally reached for myself.
(少しだけ・・・、少しだけだから・・・❤),(Just... Just a little bit...❤)
僕が自分の性器に触れてしまったちょうどそのとき、廊下をドタドタと誰かが走る音がした。そしてドアが、ノックもなしに勢いよく開けられて・・・・,Just as I touched myself; I heard someone running down the hallway with heavy footsteps. Then; without even a knock; the door to my room burst open...
おーい、マスターくんいるー？\nここの廊下狭くて旗がぶつかるから走りにくいよ～。\nってあれ？あーーー！,Hey; Mister Master! You here? This hallway's so narrow that my flag keeps bumping into things—it's making it hard to run. Huh? Ahhhh!
すごいところ見ちゃった❤\nマスターくん、もしかしてオナニーしようとしてたの？,I saw that!❤ Mister Master; were you about to masturbate?
マスターくんって朝からそんなことしてるんだー❤\nえっち❤へんたーい❤\n頭の中すけべなことでいっぱいなんだねー❤,So that's the sort of thing you do in the morning; is it?❤ How naughty.❤ What a pervert~❤ Your head must just be full of dirty thoughts~❤
なっ、ちがっ、これは,N-no; that's not—
僕は慌てて手を引っ込め、ペニスも隠そうとする。しかし時すでに遅く、しっかり握っているところを彼女に見られてしまった。,I hurriedly pulled my hand away and tried to hide my penis; but it was too late. She had clearly seen me gripping it.
カードマスターとしてあるまじき行為を見られ、僕は顔を真っ赤にしてしまう。,Caught in an act so unbecoming of a cardmaster; my face turned bright red.
ふふふ❤別にしこしこするの続けてもいいんだよ？\nきょうはね、シルヴィアお姉ちゃんに「学園で模擬バトルをしたいから\nルーキーくんを連れてきて」って言われたの。,Fufufu~❤ You know; you can keep stroking if you want. Today; Sylvia told me "I want to have a mock battle at the academy; so bring the rookie."
それでおつかいに来たんだけどー、\nくすくす❤オナニーしてるところばっちり見ちゃうなんて❤\nねーねー、なにをオカズにしてたの？教えて～❤,So I came to get you; but... *Giggle*❤ I ended up catching you touching yourself.❤ Hey hey; what were you thinking about? Come on; tell me~❤
そういうと{自分}は、僕に近寄り肩をゆさゆさと揺らしてくる。彼女に軽く抱き着かれるような格好になり、むにむにと柔らかいおっぱいが押し当てられてしまう。,With that; {自分} approached me and started shaking my shoulders playfully. She was practically hugging me; making her soft; squishy breasts press against me.
ううっ、なんでもない・・・❤なにもしてないからっ❤,Uugh; it's nothing...❤ I-I wasn't doing anything!❤
くすくす❤なにもしてないなんてウソつき❤\nシコシコしてるの、見ちゃったもん❤,*Giggle*❤ "Wasn't doing anything." Such a total lie!❤ I saw you stroking; you know~❤
あは、わたしが近くに来たら、\nおちんちんビクビクって反応しちゃってるね❤\nあー分かっちゃった❤マスターくんのおかず、わたしでしょー❤,Aha; when I got close; your cock started twitching.❤ Ah; I got it~❤ You were thinking about me; weren't you?❤
試合のときのこと思い出してたの？\nお耳を応援されながら、シコシコして、気持ちよさそうだったもんね❤\nそんなに記憶に残っちゃったんだ❤くすくす♪,Were you remembering the match? The way you happily stroked yourself while I whispered in your ear?❤ It must've left a real impression on you~❤ *Giggle*♪
試合のときのこと思い出してたの？\nわたしのエッチな攻撃、そんなに記憶に残っちゃったんだ❤\nくすくす♪,Were you remembering the match? My naughty attacks must've left a real impression on you~❤ *Giggle*♪
ううっ、うううっ・・・❤,Ugh; uuugh...❤
・・・・❤\nマスターくんが顔真っ赤にしてるの見てたら、\nちょっといじめたくなっちゃった❤,...❤ Seeing your face get all red like that kinda makes me want to tease you a little~❤
ほんとは早く学園に戻らないといけないんだけど、\nちょっとぐらいいいよね❤\nえいっ❤,I really should get back to the academy soon; but a little teasing should be fine; right?❤ Here I go!❤
うわっ、あっ❤,Uwah; ah!❤
あは、とんって押してあげたら、\n簡単にごろーんって転がされちゃった❤\n油断しててかわいいねー❤,Aha; just a little push and you went tumbling right over.❤ You're so cute when you're guard's down like this~❤
わたしより大きいお兄さんなのに、\n顔真っ赤にしてあうあう言って、\nわたしに簡単に転ばされておちんちん踏まれてる❤,You're so much bigger than me; mister; but here you are; blushing and making those cute little sounds. Knocking you down and stepping on your penis was way too easy~❤
ねー、お兄さんがもっとエッチになっちゃうところ、\nわたしに見せて？\nほら、うりうりうり～❤,Hey; I know. Why don't you show me how much naughtier you can get? Look; I'll keep going; just like this~❤
あっ、うあっ、足がこすれてっ❤\nああっ、そんな踏まないでっ❤はひぃっ❤,Ah; ooh; your foot is rubbing so—❤ Aah; don't step on it like that!❤ Hahhh!❤
踏まないでって言う割にはおちんちん元気そうだよー？\nぎゅっ、ぎゅってしてあげるたびに、\nびくびくびくって楽しそうにお返事してる❤,You keep asking me to stop; but isn't your penis enjoying it? Every time I press down on it like this; it twitches happily~❤
マスターくんのおちんちんさん、\n小さい女の子にいじめられるのが、癖になっちゃったんだよねー❤\n体重かけてこすられて、ロリコンマゾちんちん気持ちいいねー❤,Mister Master little cock has gotten addicted to being bullied by small girls; hasn't it?❤ I bet having my little weight pushed squishing it is making this masochistic dick feel so good~❤
ほらほらほら❤\nオナニーでギンギンになってたおちんちん、\nわたしの踏み踏みですぐイっちゃっていいよ❤,Come on; that's it; hurry up!❤ Your cock got rock hard from masturbating; so it can go ahead and cum right away from my trampling~❤
朝から下級モンスターの足に負けて、\nびゅっびゅっしちゃおう？\nえいえい、えいっ❤,Lose to a lower-class monster's foot first thing in the morning and shoot your load; okay? Hyah; take this!❤
まだまだ固いねー❤もっと出して出して～❤\n残りも全部出てくるように、かかとでぐりぐり～❤,It's still so hard~❤ Come on; cum more for me~❤ I'll grind with my heel and squeeze the rest out too~❤
あぐっ、あっ、あっ❤❤\nだめっ、あひぃっ❤❤,Agh; ah; ah!❤❤ No; aahhh!❤❤
くすくす❤靴がどろどろになっちゃった❤\n朝から濃ゆーいエナジーごちそうさま～❤,*Giggle*❤ You got my shoes all sticky!❤ Thanks for all the thick energy so early in the morning~❤
って、あれあれ？\nマスターくん床であうあう言ってる❤\n踏んでもらえたのが気持ちよすぎて、まだびくびくしちゃってるんだ❤,Huh; what's this? Mister Master's just lying there; making such cute noises.❤ Look like getting stepped on felt so good that you're still twitching.❤
もっと踏んであげたらどうなるのかな～❤\nおもしろいからこのままずっと搾りたいけど、\nシルヴィアお姉ちゃん、怒ると怖いから・・・。,I wonder what would happen if I stepped on you more~❤ It would be fun to keep milking you like this; but Miss Sylvia gets scary when she's angry...
ほら、学園に行こ！\nぐちょぐちょになっちゃったズボンは、早く履き替えて！\nはやく、はやく♪,I know; let's go to the academy together! Change out of those messy pants; quick! Hurry; hurry~♪
あうっ、あっ、ちょっと待って・・・❤\nまだ立てなくて・・・❤\nはうぅ・・・❤,Agh; ah; wait a second...❤ I-I can't stand up yet...❤ Hahh...❤
{自分}にたっぷり射精させられた僕は、ふらふらになりながらなんとか学園まで歩いて行った。,After being thoroughly milked by {自分}; I somehow managed to stagger my way to the academy.
足取りのおぼつかない僕を、彼女が横から「おにいさんよわいねー」とくすくす笑う。ふらふらの僕の手を取り、「こっちだよー」とぐいぐい引っ張っていく。,Radiant Vanguard giggled beside me as I stumble along unsteadily; "Mister; you're so weak~" Taking my wobbling hand in hers; she tugs me forward insistently; "Come on; this way~"
学園に着くと、待っていたシルヴィアさんがじろじろと僕たちの様子を見てきた。何があったか察したようで、はぁっと深いため息をつく。,When we arrived at the academy; Sylvia was waiting; looking us both over intently. She let out a deep sigh; seeming to understand what had happened.
当然このような状態では模擬バトルなどできず、僕はそのまま宿に後戻りすることになった。{自分}はこのあとシルヴィアさんからこってりと怒られたらしい。,Naturally; with the state I was in; I couldn't participate in a mock battle; so I ended up returning to the inn. Apparently {自分} got thoroughly scolded by Sylvia afterward.
それからまたしばらくして,Some time later...
はい、今日はあの無敵のマスター、\nシルヴィアさんに講義に来てもらっています。\n女子クラスのみなさん、拍手ー。,Okay everyone; today we have the unbreakable master; Sylvia; here to give us a lecture. Everyone in the girls' class; let's give her a round of applause.
下級生のみんなは、\n先輩から実践的なバトルの技術を教えてもらいましょう。,It's important underclassmen like you learn practical battle techniques from your seniors.
はーい♪,Understood~♪
こほん。\n男のマスター相手にどうやって勝てばいいか、\nみんなも聞いたことがあるわね。,Ahem. You've all heard about how to win against male masters; haven't you?
みんなぐらいの体でも、男は意外と興味があるものなの。\nほら、ここに「元」無敗のルーキーを呼んであるわ。,Even with bodies like yours; boys are surprisingly interested. As an example; I've brought the "former" undefeated rookie with me today.
彼は闘技場を一回も負けずに勝ち上がるぐらい強かった。\nでも、たった一回負けたせいでそのあと勝てなくなってしまったのよ。,He was strong enough to win his way up through the arena without a single loss; but after losing just once; he hasn't been able to win a single match since.
その負けの原因になったのがこの子。\n「{自分}」を召喚。,The cause of that loss was this girl. I summon "{自分}"!
はじめましてー♪\nわぁー、わたしと同じぐらいの子がいっぱい。\n仲良くしてねー。,Nice to meet you~♪ Wow; there are so many girls my age here. Let's all try and be friends; okay?
ほら、みんな。元無敗のルーキーくんを見てみなさい。\n{自分}のことを熱っぽく見つめて、\nそれにズボンの股のところが膨らんでるでしょ？,Alright everyone; turn your attention to the formerly undefeated rookie. Do you see how he's staring at {自分} so intently; and see how his crotch is bulging through his pants?
彼はね、一回負けただけで\nすっかりこの子の虜になってしまったの。\n今日は胸が大きくない子でも出来るテクニックを教えてあげるわ。,He only had to lose just once to her; and he became completely captivated by this girl. So today; I'll teach you techniques that even girls without big breasts can use.
えへへ、というわけで、今日も踏んであげるね❤\nマスターくん❤,Ehehe; alright then; Mister Master...❤ I'm gonna step on you today; too~❤
足コキはねー、みんなでもちょっと練習すればできるようになるよ❤\nおちんちんをぎゅっぎゅって踏んであげるだけなの。\nこんな風に・・・♪,Footjobs are something anybody can learn with very little practice!❤ You just press down on his cock with your foot and rub. Just like this...♪
あぐっ、あっ、ああっ❤,Agh; ah; aah!❤
わぁ・・・❤\nおちんちんが膨らんでるの始めてみた・・・❤\n大きなお兄さんがあんな声あげちゃうんだ❤,Wow...❤ It's my first time seeing a cock swell up like that...❤ He's so big; but he's making such nice sounds!❤
そうだよー❤気持ちよくしてあげるとねー、\nあんあんって声が出てー、なんにもできなくなっちゃうの❤\nわたしぐらい力が弱くても簡単に勝てちゃう❤,That's right~❤ As long as you're making them feel good; they'll just keep moaning and won't be able to do anything else!❤ Even someone as weak as me can win easily!❤
こうやってぐりぐりぐりってしてあげれば、\n射精させるのも簡単だよー❤\nエナジーぴゅっぴゅっさせるところ見せてあげるねー。,If you grind and twist like this; making him cum is easy; too~❤ Now; I'll show you how to make him shoot his energy out for you.
ほらほらほら❤激しくされたら耐えられないもんねー❤\nさっさとイケ❤ザコルーキーくん❤きゃはは♪,Come on; come on; come on!❤ You can't handle when I get serious; right?❤ Hurry up and cum!❤ Weak little rookie!❤ Kyahaha~♪
あひぃっ、あぐっ、あん、あっ❤\nだめっ、うううっ❤❤,Ahhh; agh; ann; ah!❤ No; uugh!❤❤
対等な模擬バトルの相手として期待されていた僕だったが、その後も{自分}に会うだけで簡単に射精してしまうため、途中から「下級生への教材」としてシルヴィアさんに扱われるようになった。,I had been expected as an equal sparring partner; but afterward I would easily ejaculate just from meeting {自分}; so just a few days in Sylvia started using me as "teaching material."
良質な魔力を持っており、かつてのネームバリューもある。性的な攻撃の効果を実演してみせるには、とてもいい教材になるとシルヴィアさんは言っていた。,Since I possessed quality magical power and still had some name recognition from my time in the arena; Sylvia said I made a perfect dummy for demonstrating the effects of sexual attacks.
僕はそのような扱いを受けるのは不服で、自分の修行のためにシルヴィアさんの呼び出しを断ろうとした。しかし・・・。,I wasn't happy being treated like that and tried to ignore it whenever Syliva summoned me to focus on my own training. However...
{自分}が宿屋にやってきて、にこにこしながら「おねがい❤」と言われると、どうしても逆らうことができず、ホイホイとついていってしまうのだった。,The moment {自分} showed up at the inn; smiling and asking so nicely; I just couldn't resist and ended up following along eagerly.
週に1回程度のボランティアだったが、多くの女の子たちに見られながら射精させられる経験は、確実に僕の性癖をおかしくし、僕の戦績はみるみる悪くなっていった。,My 'volunteer' work only happened about once a week; but the experience of being made to ejaculate while many girls watched began to warp my sexual preferences; and my battle record declined noticeably.
{自分}の足や胸で射精させられ、そのあと生徒の子たちにも実践として少しいじられる。快楽に抗わなくてはいけないという考えはだんだん薄くなり、簡単に射精してしまうようになってしまった。,{自分} would make me cum with her feet and breasts; after which the students would practice on me a little as well. The idea that I needed to hold back faded from my mind bit by bit; and I started cumming without much resistance.
こうして小さな女の子にすら勝てなくなってしまった僕は、Bランクからも転落し、いまやCランクでも苦戦している。このままDランクにまで落ちるのも、時間の問題かもしれない。,Left unable to defeat even curveless cardmaster; I fell from B-rank and now struggle even to just stay in C. It might only be a matter of time before I drop even lower.
妹を助けに魔族領に行く話も、あまりの僕の弱さに立ち消えになり、遠征に参加させてもらえないことが決まった。僕は焦りを覚えたが、{自分}の与える快楽にはやはり抗えず、みじめに教室でびゅくびゅくと精を漏らし続けるのだった。,My plan to rescue my sister from the Monster's Domain fell through due to my overwhelming weakness; it being decided that I wouldn't be allowed to participate in the expedition. I felt anxious; but I still couldn't resist the pleasure that {自分} was giving me; and continued to pathetically spurt out my cum in the classroom day after day.
あまりにも強固な守りの前になすすべもなく敗北してしまった僕は\n射精の恍惚と敗北したことへの悔しさで闘技場の真ん中でぼおっとしていた。,Having been utterly defeated with no hope of piercing such an impregnable defense; I stood dazed in the middle of the arena; my mind caught between the ecstasy of ejaculation and frustration at my defeat.
決着ー！！勝者は{自分プレイヤー}選手！,The match is decided!! The winner is {自分プレイヤー}!
圧倒的な防御力はこの男をもってしても破れなかったようです！！\n{自分プレイヤー}選手！やはり強かったー！！,It seems no man—even this vaunted rookie—could ever hope to break through such overwhelming defensive power!! {自分プレイヤー} has truly proven herself the stronger of these two legends!!
ふん。\n無敗のルーキーとか言われていたけど大したことなかったわね。,Hmph. They may have called you the undefeated rookie; but you weren't so impressive after all.
しかもサポートカードの光の先導者に敗れるなんて思ってもみなかったわ。\nがっかりして反吐がでそう。あなた弱すぎね。,And to think you'd lose to a support card like Radiant Vanguard. I'm so disappointed I could puke. You're pathetically weak.
そうだ。\n一日だけ私の光の先導者を貸してあげる。,I know. Why don't I lend her to you? Just for a day.
わたしの守りを突破する方法を頑張って考えることね。\n修行後のあなたとならいい勝負ができそうだわ,Work hard to figure out how to break through my defenses. After a little more training; you might just prove a decent match for me.
そういうことで…はい、私のカードよ。\n一日だけ貸してあげるから自分で呼び出して特訓しなさいな,Alright then... here. Take it. I'll lend it to you just for today; so summon it yourself and train plenty; okay?
{自分プレイヤー}からカードを受け取った僕は翌日の早朝\n特訓するべく起きてすぐにカードを手に取り光の先導者を呼び出した。,After receiving the card from {自分プレイヤー}; I got up early the next morning to train. Without hesitation; I took my borrowed card in hand and summoned the monster withing.
光の先導者を召喚！,Summoning Radiant Vanguard!
ふわぁ…なんでこんな朝早くから…\nってお兄さんが召喚したの？,Fuwaa... Why's it have to be so early in the morning... Wait; hold on. Did you summon me?
あー思い出した。マスターがわたしで特訓しなさいって言ってたね。\n特訓かー・・・なんかめんどくさそうだなー,Ah; I remember now. Master told you to practice with me. Training; huh...? Sounds like a pain.
今のマスターは僕だ。命令には従ってもらうよ。,I know! From now on; I'm your master; so you'll follow my orders.
はいはーい。そんなに特訓したいんだ\nわかった、じゃあしてあげる❤ほーらっ…えーいっ❤,Alright. So you really want to train that badly? Gotcha. I know just what to do~❤ Here I go... Eeya!❤
うわっ！急に何を…！？,Whoa! What are you...!?
特訓は特訓でも快楽に耐える特訓だよ❤\nわたしのマスターと長期戦になっちゃった時の想定をして同じくらいの耐久力を身につけなくちゃ❤,I'll train you; alright. Train you to resist pleasure!❤ You need to build up the same endurance for any long battles you might have against my master!❤
ってあれあれぇ❤\n今から勃起させてあげようと思ったのになんかもう勃ってない？\nもしかして起きたばっかだから朝勃ちしちゃってるのかな？,Wait; hold on!❤ I was about to give you an erection but are you already hard? What's that? It's morning wood since you just woke up?
生理現象？仕方ないって？\nでもでもぉ❤服の上からでも分かるくらい大きくなってるよぉ？\n朝勃ちだけじゃこんなにはならないよねぇ❤,It's totally normal? Can't help it? But wait~❤ It's so big I can see it; even through your clothes! Morning wood alone wouldn't get it this big; right?❤
わたしでオナニーしちゃったときのこと思い出して興奮しちゃったのかな？\nあの時のお兄さん蕩けた顔でシコシコしててすっごくかわいかったな～❤\n思い出したら意地悪したくてうずうずしてきちゃった❤,Did you get excited remembering that time you masturbated while fantasizing about me? You had such a melted expression while stroking your eager cock... you were so cute~❤ Just thinking about it makes me want to tease you!❤
脚でゴシゴシされて気持ちよかったの覚えてるよね❤\nまぁこんなわたしみたいな小さい女の子に立場逆転されてぴゅっぴゅっしちゃったら忘れたくても忘れられないか、くすくす❤,You remember how good it felt when my legs rubbed against you; right?❤ Well; after having someone as small as me turning the tables on you and making you spurt; I bet you couldn't forget even if you wanted to. *Giggle*❤
おっぱいでぎゅうぎゅうされるのハマっちゃっておちんちんが狭いとこ好きになってないといいね❤足でつぶされたりなんかしたらおちんちん勘違いしてすぐイっちゃたりして、くすくす❤,I hope you didn't get addicted to being squeezed by my small breasts and develop a preference for tight spaces!❤ If your cock got squished beneath my feet or something; it might get confused and cum right away. *Giggle*❤
特訓する前からこんな感じじゃ先が思いやられちゃうぞー❤\nわたしの足コキちゃんと耐えてよね❤ほらいくよー？\nすりっすりっ❤すりすりー❤,If you're already like this before we even start training; I'm worried about what comes next~❤ You better make sure to endure my footjob; got it?❤ Ready? Rub rub!❤ Rub rub~❤
ああ❤あああ❤,Aah!❤ Aaah!❤
まだ始めたばかりなのにそんな声出しちゃうんだ❤\nかーわいっ❤うりうりうりー❤,We just started and you're already moaning like that?❤ So cute!❤ Rub rub rub~❤
わたしって他の子と比べたら攻撃力が低いからイクまで結構時間かかっちゃうかも❤まぁお兄さんはとっても強い無敗のルーキーさんだから当然最後まで耐えれるよね❤,Compared to other girls my attack power is pretty low; so it might take a while to make you cum!❤ But you're the super strong undefeated rookie; so you should have no problem enduring to the end; right?❤
って無敗の称号はわたしに負けたせいでなくなっちゃったんだった❤\n負け方を知っちゃったからってわざと負けようだなんて考えてないよね？,Oh wait; I guess you lost that undefeated title when you lost to me; huh?❤ Wait; now that you've learned what losing feels like; you're not thinking about losing on purpose; are you?
試合の雪辱をちゃんと晴らさなきゃ❤\nこれ、一応はリベンジマッチみたいなものなんだから❤\nお射精耐えてわたしに勝てたらお兄さんのこと少しは認めたげる❤,You need to get revenge for that match!❤ This is basically a grudge match; after all!❤ If you can endure without cumming and beat me; I might even acknowledge you. But just a little!❤
ほらほらどんどん早くするよ❤\n負荷をたくさんかけてお兄さんのこといじめちゃう❤,Come on; take this! I'm gonna keep going faster and faster!❤ I'll put a bunch of pressure on you and bully you lots!❤
靴で踏まれてるのになんだかどんどんおちんちん大きくなってない？\nわたしの気のせいかな？最初にしたときってこんなに大きくなってたっけ～❤,Am I imagining things; or is your cock getting bigger; even though I'm stepping on you? Was it this big the first time we did this?❤
大きくなってなんか・・・ないっ❤きのせいだからっ❤,It's not getting any... bigger!❤ It's just your imagination!❤
大きくなってないんだ～❤じゃあズボンに染みたこれな～にっ❤\nわたし先端をぐりぐりしてたつもりだったんだけどいつのまにかそんなとこまでおちんちん伸びてたんだね～❤,It's not; huh?❤ Then what's this stain on your pants?❤ I thought I was just grinding the tip; but your cock stretched all the way under my foot without me noticing~❤
やっぱりお兄さん興奮してたんだ～❤\n強がってるふりしてがまん汁ぴゅくぴゅく出してたんだ～❤\nこんなんじゃここから先は耐えるのキツいかな～❤,Guess that must mean you're really excited~❤ You were pretending to be tough while oozing precum like crazy!❤ At this rate; enduring what comes next will be pretty tough~❤
えいえいっ❤体重もかけてさっきよりも速く動かしてあげる❤\n我慢汁までだして気持ちよかったんだよね❤\nだったらもっときもちよくしてあげる❤,Take this!❤ I'll put my weight into it and move even faster than before!❤ You already felt good enough to leak; right?❤ Then I'll make you feel even better!❤
あっ❤ああっっっ❤ダメっ❤❤,Ah!❤ Aaah!❤ No!❤❤
ダメじゃないっ❤特訓なんだからがんばって耐えてっ❤\nお射精がまんがんばれっがんばれっ❤\n耐えてっ耐えてっ❤イかないように力いれてっ❤,You can't just say "no"!❤ This is training; so you better work hard to endure!❤ Fight to hold back your ejaculation! Fight!❤ Come one; endure it!❤ Tense it up so you don't cum!❤
ぴゅっぴゅっぴゅ～～って言われても射精しちゃだめなんだから❤\nさん、に、いち、ぜろって言われてもイったらだめ❤\nなにがなんでもぴゅっぴゅはだめ、がまんがまん・・・,Even if I tell you to "spurt spurt spurt" you can't ejaculate!❤ Even if I count down three; two; one; zero; you can't cum!❤ No matter what; no spurting; got it! Hold back. You have to hold back...
ああっ❤イっっっ！！,Aah!❤ I-I'm cumming!!!
はいストップ❤おしまいだよ❤\nさいごまでお射精耐えてかっこよかったぞー❤\nすごいすごい♪,Alright stop!❤ That's the end!❤ You endured to the very end without cumming at all. So cool!❤ You did amazing~♪
え・・・な、なんで最後までしてくれないのぉ・・・,Huh...? W-why won't you finish me off...?
あれぇ、お兄さんなんでそんな悲しそうな顔してるの？,Huh? Why do you look so sad?
お兄さんはわたしの足コキに耐えれたの。いっしょに特訓するって言って射精せずに特訓を終えられてわたしにリベンジできたんだよ。特訓はお兄さんの勝ちなのになんでイキたそうな目でわたしを見てるの？,You endured my footjob. You said we'd train together and ended the training without ejaculating; getting your revenge on me. You won; so why are you looking at me so desperately?
よかったね。これで生半可な攻撃に耐えれるくらいの耐久力がついたんじゃないかな。わたしのマスターともいい勝負ができそう。がんばったねお兄さん。,You did good. You've managed to build up enough endurance to at least withstand half-hearted attacks. You should be able to have a good match with my master now. You worked hard; mister.
い、いやぁ❤イキたい❤イかせてぇ❤おねがいだからぁ❤,N-no!❤ I want to cum!❤ Please let me cum!❤ I'm begging you!❤
あっ、んもう！へこへこしない！,Ah; geez! Stop thrusting your hips like that!
はい。これで特訓はおしまい。本当に、お・し・ま・い❤,Yes. This ends the training. For real; okay? The e-n-d!❤
足離したのにまだ腰ヘコしてる❤そんなにイキたかったなら最初から特訓だなんて言わないできもちよくしてぇっておねだりすればよかったのになぁ。,I took my foot away but you're still thrusting your hips!❤ If you wanted to cum that badly; you should have begged me to make you feel good from the start instead of talking about training.
でもなんだか可哀そう。そうだなぁ・・・,But you do look pretty pitiful. Let me think...
もしその溜めちゃった性欲をわたしに処理して欲しいならそのままシコシコしないで明日の試合に来て❤まぁそんな状態で試合しちゃったら負けは確定だろうけど、くすくす❤,If you want me to take care of that pent-up lust that bad; don't touch yourself at all today and come to tomorrow's match!❤ Fighting in that state would make you lose for sure. *Giggle*❤
うっ・・・うぅ・・・❤まってぇ❤,Uh... ugh...❤ Wait!❤
ばいばい、お兄さん❤また明日❤,Bye; mister!❤ See you tomorrow!❤
そうして訪れた翌日。,And so the next day arrived.
私が貸した光の先導者は役に立ったかしら。,Did the Radiant Vanguard I lent you prove useful?
光属性がもつ自慢の耐久力、それを突破する方法、考えてきた？,My Light attributes unpierceable defense... Did you figure out how to break through it?
そ、じゃあ始ましょう。あなたの特訓の成果、私に見せてみなさい！,Well then; let's begin. Show me the results of your training!
それでは!リベンジマッチ、開始です！,Now then! Let the grudge match begin!
私のターンからね！光の先導者を召喚！,I'll go first I summon Radiant Vanguard!
ターンエンドよ。,Then I end my turn.
次はあなたのターン。どんな対策をしてきたか見物ね♪,Your turn. I'm curious to see what countermeasures you came up with~♪
はぁっ❤はぁっ❤あぁ❤,Hah!❤ Hah!❤ Aah!❤
やっほーお兄さん♪その様子だとあの後ちゃんと出さなかったんだね❤\nそんな状態で立ってたら次のダメージで確実にイっちゃうでしょ❤,Yoohoo; Mister Master~♪ From the looks of it; you're still all pent up from before; aren't you~❤ If you keep standing there in that state; you're definitely going to end up cumming from the next hit; you know that; right?❤
どうする？このまま次のターンまで待ってわたしにトドメさしてもらう？\nでもマスターがわたしに攻撃の命令をするとは限らないし・・・,So what are you gonna do? Wait until the next turn for me to finish you off? But there's no guarantee my Master will even order me to attack...
そうだ！お兄さんの方から攻撃してよ❤\nそしたらカウンターでお兄さんの望みどおりと・ど・め❤さしてあげる♪,Oh; I know! How about you attack me instead; mister!❤ Then I'll counter and fi~nish... you... off~❤ Just the way you've been wanting.♪
あ、ああ❤・・・ちゃん❤先導者ちゃんっ❤,Ah; ahh...❤ I... P-Please...❤ I can't~❤
限界寸前のまま止められた下半身のうずきに抗えるはずもなく\n僕は光の先導者の腰に抱き着くように攻撃をしてしまった。,Held right at the edge all this while; there was no way I could resist the desperate ache throbbing through my lower half. I ended up throwing myself at the Radiant Vanguard; clinging to her waist.
きゃっ❤お兄さんに攻撃、されちゃった❤でも全然痛くないもんね❤よわ～い攻撃はわたしの前ではゼロになっちゃうことちゃんと覚えてたはずだよねぇ❤,Kyaa!❤ You really attacked me; mister~❤ But it doesn't hurt at all; you know.❤ You should've remembered that pitiful little attacks like that can't damage me; right~?❤
大事な試合を放棄してでもわたしにきもちよくしてもらいたかったんだねー\nよしよし❤じゃあ今度はわたしの攻撃、たっぷり味わってね❤,So you just threw away an important match; all because you wanted me to make you feel good; huh~? Good boy.❤ Well then; this time it's my turn to attack; so make sure you savor every last bit of it; okay~?❤
