default,
くす、もう出してしまいますか？\nそれならどうぞ、おちんちんの前に手をかぶせてあげますので、\n道化めの手の平にお出しください❤,Kehehe; are you about to cum already? Then go ahead. I'll cup my hand in front of your cock; so shoot it all into your jester's palm~❤
ほら、ほら、しこしこしこしこ❤\n道化めに主様のエナジーをお恵みくださいませ～❤\nふぅーーー・・・❤,There; that's it. Stroke it hard. Stroke it fast~❤ Bless this jester with Master's energy~❤ Haah...❤
きゃは❤どくどくどくっと、濃ゆいのが出ております❤\n主様の子種が道化めの手の平の上に、こんなにたくさん❤,Kyaha!❤ It's spurting out in such thick; heavy pulses!❤ So much of Master's seed; all over my palm~❤
道化めのサポートはいかがだったでしょうか？\n主様を楽しませることができたのなら、道化冥利に尽きるというもの♪\nくす、気持ちよさそうな顔ですね、主様ぁ❤,How did I do? Was I entertaining enough for you? If I managed to bring a smile to your face; then as a jester; I couldn't be happier!♪ Kehehe; what a pleased expression you're making; Master~❤
おやおや、お仲間さまがされているのはオナニーですか？\nくす、仲間なのですからご奉仕ぐらいいくらでもいたしますのに～❤\n道化めの体はそんなにエッチだったでしょうか❤,Oh my; are you actually masturbating; dear comrade? Kehehe; since we're allies—at least for now—I'd be happy to service you as much as you'd like~❤ Is my jester outfit really that sexy?❤
ではではお仲間さま❤道化めもお手伝いをいたしますね～❤\nオナニーがとっても気持ちよくなるように、\nお仲間さまのお耳をお借りしまして、ほら、ふぅー・・・❤,Well then; dear friend~❤ Let this jester help you out; okay?❤ To make your masturbation feel extra good; I'll just borrow your ear for a moment and... Here. Haah...❤
くすくす❤敏感な反応ですねぇ、お仲間さまぁ❤\nわざわざ自分でしごきはじめたぐらいです、\nきっとこういう遠まわしな刺激の方がお好きかと思いまして～❤,Kehehe~❤ You're so sensitive~❤ Since you went out of your way to start stroking yourself; I figured you'd prefer this kind of indirect stimulation~❤
どうやら大当たりだったようです❤\n耳元にふぅーってされて、びくびく体を跳ねさせてる姿、\nかわいいらしいですよ～❤,It looks like I hit the jackpot!❤ You're twitching and jerking from having your ear teased with my breath. How adorable~❤
わたしのような下級の雑魚モンスターに、\nオナニーの手伝いをしてもらうのはどうですかぁ❤\n道化に仲良く体を寄せてもらいながら、しこしこ❤しこしこ❤,How does it feel to have a weak; low-level monster like me help with your masturbation?❤ That's it; keep stroking~❤  Stroke your cock nice and good for me while I press my body against you~❤
マスターさんのために働かないといけないのに、\n道化に耳を甘やかされるのは気持ちいいですね～❤\nおちんちん触るの幸せですね～❤,You really should be fighting for your cardmaster; but having your ear pampered by such a cute jester feels so good; doesn't it?❤ Stroking your cock makes you feel so happy; right?❤
いいんですよ❤わたしは仲間なのですから❤\nシコシコして、頭真っ白になって、\n甘えてしまってもよいのです❤,It's alright~❤ We're on the same side; after all.❤ Go ahead and keep stroking yourself. Let your mind go completely blank; and just indulge in my attention.❤
道化めの声だけを聞いて、おちんちんをお扱きください、主様ぁ❤\nそうそう上手ですよ～、さすがお仲間さまです❤,Just listen to this jester's voice and stroke your cock~❤ Yes; that's it. You're so good at this. As I'd expect of my teamate!❤
ほら、ほら、しこしこしこしこ❤\n道化めにお仲間さまのエナジーをお恵みくださいませ～❤\nふぅーーー・・・❤,There; that's it. Stroke stroke; stroke stroke~❤ Bless this jester with your energy; dear friend~❤ Haah...❤
きゃは❤どくどくどくっと、濃ゆいのが出ております❤\nお仲間さまの子種が道化めの手の平の上に、こんなにたくさん❤,Kyaha!❤ It's spurting out in such thick; heavy pulses!❤ So much of my allies seed is spilling into my palm~❤
道化めのサポートはいかがだったでしょうか？\n存分に楽しませることができたのなら、道化冥利に尽きるというもの♪\nくす、気持ちよさそうな顔ですね、お仲間さま❤,I did a good job assisting you; right? If I managed to truly entertain you; then as a jester; I couldn't be happier!♪ Kehehe; you're making such a pleased face; comrade~❤
おやおや、わたしのような雑魚モンスター相手にオナニーですか？\nくす、効果も不発でほとんど戦闘能力もないというのに、\n道化めの体はそんなにエッチだったでしょうか❤,Oh my; are you really masturbating to a weak little monster like me? Kehehe; but my skills barely work; and I have almost no combat ability. Am I really just that sexy of a jester?❤
ではでは観客さま❤道化めがオナニーのお手伝いをいたしますね～❤\nよりシコシコが気持ちよくなるように、\n観客さまのお耳をお借りしまして、ほら、ふぅー・・・❤,Well then; dear audience member~❤ Let this jester aid your masturbation~❤ To make your stroking feel even better; I'll borrow your ear for a moment and; here... Haah...❤
くすくす❤敏感な反応ですねぇ❤\nわざわざ自分でしごきはじめたぐらいです、\nきっとこういう遠まわしな刺激の方がお好きかと思いまして～❤,Kehehe~❤ So sensitive~❤ Since you went out of your way to start stroking yourself; I figured you'd prefer this kind of indirect stimulation~❤
どうやら大当たりだったようです❤\n耳元にふぅーってされて、びくびく体を跳ねさせてる姿、\nかわいいらしいですよ～❤観客さま❤,It looks like I hit the jackpot!❤ You're twitching and jerking from having your ear teased with my breath. You're so adorable!❤ My dear audience member~❤
わたしのような下級の雑魚モンスターにメロメロになって、\nおちんちんをしこしこしこ❤\n体をぴとっと寄せてもらいながら、わたくしの体温を感じてくださいまし～❤,Fall head-over-heels for a weak; low-level monster like me; and stroke; stroke; stroke your cock~❤ Feel the heat of my body as I press myself close against you~❤
まともに戦えば楽勝でしょうに、\n道化に耳を甘やかされるのは気持ちいいですね～❤\nおちんちんシコシコするたび、あへぇってなってしまいますね～❤,You'd win easily in a fair fight; but having your ears pampered by a jester feels so good; doesn't it~❤ Every time you stroke your cock; you let out such lewd moans~❤
ほんとうは負けちゃダメ、ダメなんですよ❤\n道化がいくらあなたのことを楽しませてきても、流されちゃダメなんです❤\nわたくしは観客さまの敵なのですから❤,You really shouldn't be losing; you know.❤ No matter how much this jester entertains you; you shouldn't give in~❤ After all; dear audience member; I am still your enemy.❤
くすくす❤そう言われても、わたしに密着されて\n横でささやかれていたら、オナニー止められませんか？\nどんどん手が早くなっておりますね❤観客さま❤,Kehehe~❤ Even after I say that; when I'm pressed this close to you; whispering in your ear; you can't stop masturbating; can you? Your hand is moving faster and faster~❤ My poor; dear audience member~❤
それではちょっと玉遊びでもいたしましょうか。\n片手を観客さまのタマタマにあてがいまして、\nほら、ふにふに♪もみもみもみ♪,Now then; how 'bout I play with your balls for a bit? I'll place one hand on your testicles and... Squish; squish~♪ Rub rub rub~♪
道化めの手先は器用でしょう？わたくし玉の扱いはお手の物ですので～\n観客さまの玉も上手に扱えるのです❤\nオナニーの手伝いでもみもみされて気持ちいいですね～❤,A jester's hands are quite dexterous; you know. I'm an expert at handling balls; so I can play with yours no problem; too.❤ Having them massaged as I aid our masturbation feels amazing; doesn't it?❤
うあっ、ああうっ❤すごいっ、きもちいいっ❤\nあっ、そんなにぐにぐにされたらっ、はひぃっ❤,Uah; aah!❤ Incredible. It feels so good!❤ Ah; if you keep kneading them like that... Hahii!❤
くすくす❤観客さまは道化の芸に大満足のご様子❤\nもっともっとその歓声をお聞かせくださいまし❤,Kehehe~❤ It seems the audience member is thoroughly satisfied with this jester's performance~❤ Please; let me hear more of those delightful sounds~❤
我慢ができなくなったらいつでも出してよいのですよ♪\nほら、おちんちんの前にもう片方の手をかぶせてあげますので、\nお好きな時に道化めの手の平にお出しください❤,Whenever you can't hold back anymore; feel free to let it all out!♪ Look; I'll cup my other hand in front of your cock; so when you're ready; just release it all and I'll catch it like this.❤
耳元でささやかれながら玉ももみもみ揉まれて❤\nとっても贅沢なオナニーですね～❤\nくすくす❤,Having your ear teased with whispers while your balls are kneaded and massaged...❤ What a luxurious masturbation session; huh?❤ Kehehe~❤
それではどうぞ、おひねり代わりに、\n道化めに観客さまのエナジーをお恵みくださいませ～❤\nふぅー・・・❤,Now then; go ahead and bless this jester with your energy as a tip; dear audience member~❤ Haah...❤
きゃは❤どくどくどくっと、濃ゆいのが出ております❤\n観客様の子種が道化めの手の平の上に、こんなにたくさん❤,Kyaha!❤ It's spurting out in thick; heavy pulses!❤ So much of my audience member's seed; all over this jester's palm~❤
道化めのサポートはいかがだったでしょうか？\n存分に楽しませることができたのなら、道化冥利に尽きるというもの♪\nくす、満喫しちゃった顔ですね、観客さま❤,I did a good job aiding you; didn't I? If I managed to truly entertain you; then as a jester; I couldn't be happier!♪ Kehehe; you're making such a satisfied expression; dear audience member~❤
おやおや、主様もオナニーをされてしまうのですか？\nくす、命じてくださればご奉仕をいくらでもいたしますのに～❤\n道化めの体はそんなにエッチだったでしょうか❤,Oh my; is Master going to masturbate; too? Kehehe; if you had just given the order; I would have gladly serviced you as much as you want~❤ Is your jester's body really so desirable?❤
では、主様もお仲間さまと同じ様に、\nオナニーのお手伝いをしてあげますね～❤\n主様のお耳をお借りしまして、ふぅー・・・❤,Well then; I'll help Master with his masturbation; just like I did for his friend~❤ Allow me to borrow Master's ear for a moment. Haah...❤
くすくす❤敏感に反応されていますね、主様ぁ❤\nお仲間さまも主様も、耳を責められるのがお好きなご様子❤\n道化めの息が当たると、ビクビク震えてしまいます❤,Kehehe~❤ You're so sensitive; Master~❤ It seems both you and your friend just love having your ears teased~❤ You tremble and twitch whenever your jester's breath touches you~❤
道化の芸では、息なんて普段は使わないのですよ？\nせいぜい紙吹雪をふぅーっと飛ばすときぐらいです。\n主様の理性も、紙吹雪のようにふぅっと吹き飛ばされてしまいますか？,In my performances; I don't normally use my breath; you know. The most I do is blow confetti with a puff. I wonder... Will Master's reason be blown away as easily as confetti?
道化に仲良く体を寄せてもらいながら、しこしこ❤しこしこ❤\nお仲間のマスターたちや多くの人間の命がかかっていますのに、\n耳に息をふぅふぅ吹きかけられて、頭が真っ白❤気持ちいい❤,Stroke; stroke; stroke~❤ That's it; keep stroking yourself as your jester presses tight against you~❤ Even though the lives of your fellow cardmasters and so many other humans are at stake; having breath blown into your ear just makes your mind go blank~❤ It feels so good~❤
おや、向こうで主様の仲間のマスターたちが何やら言っておりますね～。\nきっと主様を正気に戻そうと声を張り上げているのでしょう❤\nではでは、余計な言葉がお耳に入らぬように、ほら、ふぅーー・・・❤,Oh my; it looks like your fellow cardmasters over there are trying to tell you something. They're probably shouting; trying to bring you back to your senses.❤ Well then; to make sure those unnecessary words don't reach your ears; here. Haah...❤
道化めの声と息だけで脳みそを埋めてあげます❤\n何も考えず、おちんちんをお扱きください、主様ぁ❤\nそうそう上手ですよ～、シコシコ❤シコシコ❤さすが主様です❤,I'll fill your mind with nothing but your sweet jester's voice and breath.❤ Don't think about anything else; Master. Just keep stroking your cock~❤ That's it. You're doing so well. Stroke; stroke~❤ Stroke; stroke~❤ I'd expect nothing less of my master!❤
おやおや、お仲間さまがされているのはオナニーですか？\nくす、みなさま揃って道化めでオナニーをして、\nわたしの体はそんなにエッチだったでしょうか～❤,Oh gosh; are you maturbating; too; dear comrade? Kehehe; everyone's jerking off to this jester together! Was my body really that sexy?❤
お仲間さまぁ❤あなたのオナニーも道化めがお手伝いいたします❤\nオナニーがとっても気持ちよくなるように、\nお仲間さまのお耳をお借りしまして、ほら、ふぅー・・・❤,My poor; sweet ally~❤ I know; I'll help you masturbate; too!❤ To make it feel extra good; allow me to borrow your ear for a moment. Here; haah...❤
くすくす❤敏感な反応ですねぇ、お仲間さまぁ❤\nみなさんお耳が弱点なのですか～❤\n軽く息を吹きかけただけでお顔がとろけてしまいます❤,Kehehe~❤ You're so sensitive; my friend~❤ Are all of you weak to having your ears played with?❤ Just a light puff of my breath and your expression just melts completely~❤
玉投げに綱渡り、ナイフ投げに空中ブランコ、\n色んな芸でお客様を楽しませてきましたが、\n息を吹きかけるだけなんて、こんなに簡単な芸は他にありませんね❤,Ball juggling; tightrope walking; knife throwing; trapeze acts—I've entertained audiences with all kinds of performances; but blowing my breath? There's no easier trick in the book~❤
何の技術もいりません。ただシコシコしている横で、\n時折、ふぅーっと息を吐いてあげるだけでいいのです❤\nそれだけで、くす、簡単に至福の表情♪,It requires no skill whatsoever. All I have to do is blow gently while you stroke yourself next to me~❤ And just like that; kehehe; you make such a blissful expression~♪
道化めの手にかけることができて、いかがでしたか主様❤\nお耳が弱いだなんてかわいいところもあるのですね❤\nくすくす❤,How was it; cumming all over your jester's hands; Master?❤ To think you would have such a cute weakness for having your ears teased~❤ Kehehe~❤
あん、どろどろの精液がたっぷり谷間に出ていますね～❤\n道化のパイズリはいかがでしたか？\n腰が抜けるほど気持ちよかったでしょうか。くすくす❤,Mmm; so much thick; gooey cum all over my cleavage~❤ Did you enjoy playing with my funbags? Could you feel your legs give out as I rolled them around your cock? Kehehe~❤
あは、手で扱かれてびゅるるぅっと出してしまいました❤\n指ぬき手袋でしこしこされるのは気持ちよかったですか❤\n道化は喜んでもらえてうれしいです♪,Aha; all I did was stroke you're cock with my hands and it all came spurting out~❤ Did it feel good being jerked off by my fingerless gloves?❤ Your jester is so happy you enjoyed it♪
あん、足裏で勢いよく射精しています❤\n足ですりすりと擦られて我慢できませんでしたか？\n射精させるのは玉乗りするより簡単ですね～❤くすくす❤,Mmm; you're ejaculating so vigorously against the soles of my foot~❤ Couldn't hold back while being rubbed by my arch; could you? Making you cum is even easier than riding a ball! Kehehe~❤
主様ぁ、どうされましたか？もう体が動かないのですか？\nおよよよ、道化はやりすぎてしまったようです❤,Awh; what's wrong; Master? Can't move your body anymore? Oh my; it looks like your jester went too far~❤
これぐらいなら耐えられると思いましたのに、\n気持ちよくしすぎてしまって、ごめんなさいです、主様ぁ❤\nぷっ、くすくすくす❤,I thought you could endure at least this much; but I made you feel too good. Sorry about that; Master~❤ Pfft; kehehehehe~❤
ふふ、何やってるのかしら、{主人公}。\n道化師は敵のモンスターを奪う強力なモンスターだけれど、そっちに\nコントロールが移ってからはちゃんとあなたの命令を聞くはずよ？,Fufu; what are you doing; {主人公}? The jester might be a powerful card that steals enemy monsters; but once control shifts to your side; she should obey your commands like any other monster; right?
自分から道化師にエッチなことを命じて、勝手に負けて、\nカードマスター失格ね❤,You gave the jester those lewd commands yourself and lost on your own accord. That should be disqualifing as a cardmaster; don't you think?❤
あなたが負けたらみんな吸い殺されちゃうかもしれないのに、\nふふふ、わたしから溢れているサキュバスの淫気に当てられて、\n理性を失っちゃったのかしら❤,If you lose; everyone might get sucked dry; you know. And yet; fufufu; maybe my succubus aura's simply driven you mad~❤
うう、そうだ、僕は何をやっているのだろう。いまは欲望に流されていい状況じゃない。サキュバスを前にして命がかかっているのだ。,Ugh; that's right; what am I doing? This isn't a situation where I can give in to desire. I'm facing a succubus. Lives are at stake.
だが、エルルさんがサキュバス化してから、狭い地下通路の中に甘ったるい空気が漂っている。その匂いを嗅いでいると体がむらむらして仕方がなくなる。,But ever since Elulu turned into a succubus; a sickeningly sweet atmosphere had been drifting through the narrow underground passage. Breathing it in for so long got was making me so aroused that I couldn't think straight.
そのうえ、自分のそばにやってきた、この怪しい女の子が、目の前でぴょんぴょんと跳ねて誘惑してくる。密着しそうな距離で、わざとらしくお尻や胸を揺らして誘惑してきて、それで・・・。,On top of that; this suspicious girl who'd appraoched me was bouncing up and down in front of my face; tempting me. She'd deliberately swayed her ass and breasts so close to me; trying to seduce me. Because of that...
（ううっ・・・❤だめなのに・・・❤\nああっ、またムラムラしてきて・・・❤）,(Ungh...❤ I shouldn't...❤ Aah; I'm getting aroused again...❤)
主様ぁ、無理に我慢などしなくてもよいのですよ❤\nわたくしは主様の味方です❤\n主様の命令がなければ、主様を害するようなことはできませぬ❤,Master; you don't need to force yourself to endure; you know~❤ I'm on your side; after all~❤ Without your command; I can't do anything to harm you~❤
だからほら、命じてください❤\n「死なない程度にたくさん気持ちよくして」と、\nそう言えば、安全に極楽を楽しますよぉ❤,So go ahead; just give the order~❤ All you have to do is say "make me cum without killing me" and you can sink into bliss with no consequences~❤
道化めの体の気持ちよさ、主様はよーく分かっているでしょう？\nささ、この卑しい道化に主様を喜ばせる機会をくださいませ。\nおねがいです～❤主様ぁ❤,Master; you know all too well how good your jester's body feels; don't you?❤ Come on; just give this lowly jester the opportunity to make you feel amazing. Please?❤ Master~❤
そう言って道化師は、僕の目の前でぴょんぴょことせわしなく動いてみせる。胸は揺れ、手は僕の体に触れそうになり、扇情的な動きが性欲を刺激してくる。,Saying that; the jester bounced up and down impatiently in front of me; making her breasts sway and her hands nearly touch my body. Her wonton sexuality was exciting me so much...
しかし、決して僕の体に触れることはない。ほんのわずかの距離を開けて、彼女の体がかすめていく。にやにやと笑いながら、僕を試すように、いやらしく体を動かしてくる。,However; she never actually touched my body; always maintaining just the slightest distance; her body brushing past mine. Grinning mischievously; as if testing me. She continued to move her body in lewd; enticing steps.
うあっ、ううっ❤だめっ、これ以上はっ❤\nああっ・・・❤,Uah; ungh.❤ No; I-I can't take it any more!❤ Aah...❤
今からでも理性を取り戻し、エルルさんと戦わないといけない。僕以外にも何人もカードマスターがいる、みんなで力を合わせればもしかしたら、魔力を多く失った今の状態でも勝てるかもしれない。,I need to come to my senses again and fight Elulu. There are so many other cardmasters here with me—if we all work together; maybe we can still win; despite the fact I've lost so much magical power.
だから、この目の前の女の子にやめるよう命じて、カードを引かないといけないのだ。そう、理性を振り絞って気持ちいいことなど忘れなくては・・・。,That's why... That's why I need to order this girl in front of me to stop so I can draw my cards. That it; I just need to muster my will and forget about feeling good...
主様ぁ、悩んでいるなら、\nどうぞ❤これを御覧になってくださいまし❤,Awh; Master. You seem conflicted~❤ Then maybe I can help you. Please; watch this~❤
主様のおちんちんの前で、道化の得意技、玉投げでございます❤\n胸を両手で持ちまして～、ほらぁ、\nたぷたぷたぷと左右交互に揺らして見せるのです❤,I'll kneel right in front of Master's cock and show you your jester's specialty—ball juggling~❤ I'll hold my breasts with both hands; and... Look; I'll bounce them for you; alternating left and right~❤
この胸の間に、挟まれたいと思いませんか、主様ぁ❤\n上下に揺れる大きな玉に挟まれ揉みこまれて、\nとっても気持ちいいですよ～❤あ～ん❤,Don't you just want my to squeeze your dick between these breasts; Master?❤ It'll feel so good to have your cock massaged and rubbed between my tits...❤ Aahn~❤
あっ、ああつ❤ううぅっ❤❤えろい、えろすぎてっ、あああっ❤,Ah; aah...❤ Ungh...❤❤ I... I can't think straight... It's too sexy... Aaah...❤
ううっ、命じる、命じるから❤\n道化師、僕に、攻撃してっ❤おねがいっ❤,Okay; okay. I give in... Please...❤ Jester; please attack me.❤ That's an order.❤
いひひ♪かしこまりました♪\nそれでは、道化めの玉投げをお楽しみくださいませ❤,Ehehe~♪ As you command~♪ Now then; please enjoy your jester's ball juggling performance~❤
うあっ、ああっ、きもちいいっ❤\nおっぱいが激しく動いてっ❤あひぃっ❤,Uah; aah; it feels so good...❤ You're moving your boobs so fast.❤ Ahhh!❤
ふふ、この調子ならあとはその子に任せておいてよさそうね。\nわたしは他のマスターたちを相手にしてくるわ。,Fufu; at this rate; that girl's all I'll need to take care of you. I'll just go deal with the other masters.
さっきからあなたが一方的に負けてるのを見て、\nみんなおびえてるの。あの無敗のルーキーがぼろぼろにされてるんだもの、\nきっとわたしの強さが怖いのね。,Everyone's so scared after watching you lose so helpleslly. The undefeated rookie getting torn apart like this—they must be terrified of just of how strong I am.
大丈夫、すぐにみんなの恐怖を快楽に変えてあげるから❤\nそれじゃ、{主人公}❤せいぜいその子と遊んでなさい❤くすくす❤,Don't worry; I'll turn everyone's fear into pleasure soon enough~❤ Well then; {主人公}~❤ Have fun playing with that girl~❤ Kehehe~❤
ああっ、だめなのにっ❤こんなことしてる場合じゃないのにっ❤\nううっ❤きもちよくて、あああっ❤,Aah; I-I shouldn't be doing this!❤ It isn't the time for this!❤ Ungh...❤ But it feels so good; aaah...❤
にひひ❤主様は難しいことなど考えなくてよいのですよ❤\n道化の仕事は、難しいことを忘れさせて、一時のバカ騒ぎに\n主様を陶酔させることです❤,Ehehe~❤ You needn't think about such difficult things; Master~❤ My job as a jester is to make you forget all about those complicated little matters by keeping you happy~❤
おっぱいでずりずりされて、\n主様のここはすっかり難しいことを考えられなくなっています❤\n頭の方ももっと空っぽにしちゃいましょうよ❤主様ぁ❤,Your cock can't think about difficult things while it's being rubbed between my breasts down here~❤ Let's empty out all those thoughts; okay Master?~❤
ほらぁ、こうやってどんどん早くしていきますよぉ❤\n道化めの技をご堪能くださいまし❤,Look; I'll go faster and faster; like this~❤ Please; savor your jester's technique~❤
くすくす❤動きを早くしたら、腰がビクビクと跳ねだしてしまいました❤\n必死に快楽を逃がそうとしてるのか、\nそれとも快楽を貪っているのか、道化にはわかりませぬ❤,Kehehe~❤ When I sped up my movements; your hips started twitching like crazy.❤ Are you desperately trying to escape the pleasure; or are you genuinely seeking more? This jester just can't tell~❤
きっと主様も、もはやなぜ腰がカクカク動いているのか、\n自分でも分からぬでしょう？気持ちよすぎて\n何も考えられぬのでしょう？,I bet even you don't understand why your hips are jerking around anymore; do you? It feels so good you can't think about anything else; right?
ささ、そろそろフィナーレです、主様ぁ❤\n道化の技に盛大なおひねりをくださいまし❤\n谷間にどぴゅっと出してくださいまし❤,Now then; Master; it's almost time for the finale~❤ Please give your jester a generous tip for her performance.❤ Shoot it all between my cleavage~❤
サキュバスとの戦いなど全て忘れて、\n快楽に溺れてくださいねー❤主様ぁ❤\nえい、えい、えい♪,Forget all about your battle with the succubus and drown in pleasure~❤ Cum for me; Master~❤ Come on; that's it; let it out!♪
ひあっ❤はひっ、あっ、あああっ❤❤\nきもちいいっ❤きもちよくてぇ❤,Hya!❤ Hah; ah; aaah!❤❤ It feels good!❤ It feels so good!❤
とまらない、あああっ・・・❤❤,I can't stop; aaah...❤❤
くすくす❤主様のおひねり、とってもおいしゅうございました❤\nちゃんと主様がギリギリ生きれるように、ほんの少し魔力を残しましたよぉ❤\nえらいですか？褒めてくださいまし、主様♪,Kehehe~❤ What a generous tip; Master!❤ But don't worry; I made sure to leave just enough magical energy so you barely survive~❤ Aren't I impressive? Please praise me; Master!♪
なんて、もう意識もないでしょうけども❤\n主様が道化とバカ騒ぎしている間に、\n向こうのマスターたちもみな片付いたようです❤,Awh; but it seems you're already losing consciousness~❤ It looks like Elulu's dealt with all the other cardmasters while we were fooling around; too.❤
エルル様にカードに戻してもらったら、\nそれでわたしと主様の関係はおしまいですね。\n一時の主従関係楽しゅうございましたよ、主様❤,Once Lady Elulu returns me to card form; I won't be your servant anymore. But I really enjoyed serving under you; Master~❤
僕は薄れていく意識の中で、道化師がエルルさんのカードに戻っていくのを見た。僕はそれを見て、悔しがるでも恨めしがるでもなく、ただ「もっと、おねがい・・・」と無意識につぶやいていた。,Through my fading consciousness; I watched the jester return to Elulu's card. But I didn't feel frustration; nor resentment. All I wanted was to beg her to pleasure me again...
死ぬ手前まで干からびている僕を、エルルは一瞥し、そして軽蔑したようなまなざしで見ながら、僕に一度だけ口づけをした。そのまま最後に残っていたエナジーを吸いつくされ・・・,Elulu glanced at me as I lay there; drained and barely alive; gazing at me with what seemed like contempt; before giving me a kiss and draining the last of my energy from me...
僕は暗い地下通路の中力尽きたのだった。僕の物語は、こうしてサキュバスに吸い殺されて、その幕を閉じた。,With that; I collapsed in the dark underground passage. And so; my story ends here; drained dry by a succubus.
あは、道化のようなザコモンスターが、\n観客さまに勝ってしまいました❤,Aha; a little monster as weak as a jester actually defeated an audience member!❤
サキュバスの使うモンスターに負けたらどうなるか、\n観客さまは当然ご存じですよね？それなのに\n気持ちいいのを我慢できなかったのですか？くすくす❤,You know what happens when you lose to a monster used by a succubus; don't you? And yet you just couldn't resist me as I pleasured you; could you? Kehehe!❤
さてさて、弱い弱い観客さまには、\nこのような芸で十分でしょう♪\nブーツでふにっと股間を踏ませていただきまして～❤,Now then; for an audience member as weak as you; a performance like this should be more than enough!♪ I'll press my boot softly against your crotch~❤
前後にごしごしごし♪\n玉乗りのときの要領で、足を素早く動かしてさしあげます❤,Then; I'll rub it back and forth!♪ I'll move my foot nice and quick for you; just like when I'm riding a ball~❤
はひっ、だめっ、あうっ❤\nあっ、あっ、ああっ❤そんなに早く動かされたらっ❤,Hah; no; ah!❤ Ah; ah; aah!❤ If you move that fast...!❤
玉乗りをするときは、\n素早く細かく足を動かし続けることが大事なのです♪\nだからこういう小刻みな動きはわたくし大得意なのですよ❤,When riding a ball; the key is to keep your feet moving quickly and precisely!♪ So these kinds of rapid movements are actually my specialty~❤
リズムを取りまして、すりすりすりすり♪\nごしごしごしごし♪\nにひひ、いかがですか観客さまぁ❤おちんちん気持ちいいですか～❤,I'll keep my rhythm and keep rubbing; rubbing; rubbing!♪ Grinding; grinding; grinding!♪ Hehe; how is it; dear audience member?❤ Does your cock feel good?❤
おっと、口からお返事を聞くまでもなく、\nおちんちんがびくびくと返事をしていますね～❤\nわたくしの芸を、喜んでいただけているようでなによりです♪,Oh my; I don't even need to wait for a verbal answer—your cock is twitching its response for me~❤ I'm so glad you're enjoying my performance!♪
観客さまのおひねりを、さあさあ、道化めの足にお出しください❤\n命を溶かして、白くて濃ゆいのを、\nブーツに踏まれて出してくださいまし❤,Now then; surrender your tip to this jester's feet; dear audience member.❤ Melt your life away and shoot that thick; white load all over my boots~❤
はひっ、あっ、ぐりぐりこすられてっ❤あああっ❤,Hahh!❤ Ah!❤ Grinding against me like that...!❤ Aaaah!❤
フィナーレは早く振動させながらこすりあげますね❤\n我慢などで出来ぬよう、搾りだしますゆえ❤\nどうぞ、ほら、びゅっ、びゅっ、びゅっ～❤,For the finale; I'll rub you quickly with rapid vibrations.❤ I'll milk every last drop out so you can't hold back anymore.❤ Come on now; hurry up and spurt; spurt; spurt~❤
にひひ❤たくさん出しましたね、観客さま❤\nおや、いっぱい出したせいで、体がだいぶやつれてきているご様子❤\nエナジーが失われてだいぶ苦しいのではないですか？,Ehehehe!❤ You came so much; dear audience member.❤ Oh my; after releasing all that; your body looks completely drained.❤ You must be suffering now that so much of your energy leaked out; right?
ですが、苦しいのとは別に、頭の奥がじんと痺れたように\n心地よいのですよね～❤サキュバスに吸われるときは\n得てしてそういうもの❤抵抗する気力は快楽に奪われるのです❤,But you're not suffering at all; are you? You can feel your mind gettin foggy and sleepy; can't you?❤ That's just what it's like when a succubus drains you.❤ The pleasure steals away your will to resist~❤
自分の命がかかっていても、にひひ、足でぐりぐりされるだけで、\n自分から望んで精を吐き出してしまいます❤道化のようなたいした\n戦闘力もないモンスターでも強いマスターを踏みにじれてしまいます❤,Even though your life is on the line... Pfft; just having my feet grind against your crotch makes you willingly offer up all your cum.❤ Even a monster like this jester with no real combat ability can trample a strong master like you~❤
さささ、このまま意識が途切れるまで、\n道化めの技をお楽しみくださいまし❤\n快楽の中、死んで、干からびて、みじめに終わってくださいまし❤,Now then; please enjoy this jester's techniques until your consciousness fades away.❤ Die in bliss as you shrivel up and meet your miserable end~❤
残酷ですか？サキュバス相手に腰を突き出して、\n無抵抗でいる観客さまが悪いのですよ❤\n食べてくれとねだっているようなものですゆえ❤,Do you think that's cruel of me? It's your own fault for thrusting your hips toward a succubus without resisting.❤ You're practically begging to be devoured~❤
ほら、おしゃべりはおしまいです❤\nまた踏んでほしそうに、固くそそり立っているおちんちん、\n足でしごいて、最後までイカせてあげますね♪,Now; enough talking.❤ Your cock is standing stiff again; begging to be stepped on. I'll stroke it with my feet and make you cum one last time~♪
ぐり、ぐり、ぐりと、まるで踏みにじるように、\n強い刺激で搾りだしまして・・・❤,First; I'll rub my soles all over your crotch; as if trampling you; and squeezing it hard...❤
お次は両足を揃えて踏んで、\n高速でごしごしと擦ってあげましょう❤,Next; I'll press both of my feet together and rub it rapidly back and forth~❤
道化めの巧みな足さばきで、ささ、天国に行ってくださいまし❤\n幸せに死んでくださいまし❤すりすりすり～❤\nにひひひ♪,Enjoy your visit to heaven as you explode all over my feet; okay?❤ Die in bliss~❤ Rub; rub; rub~❤ Kehehehe!♪
