default,
マゾのあなたにとってはこの終わり方が一番なのかも。\n盗賊団を止めることもできず、サキュバス化の治療法も分からず、\n何の目的も果たせていないけれど・・・,For a masochist like you; this is probably the ending you wanted. Although it won't stop the bandits; won't cure the succubi; and won't serve a purpose....
女の子の足に踏んでもらえれば、それで大満足。\nくすくす❤空っぽすぎる頭でうらやましいね❤\nおちんちんさえ気持ちよければ人生なんてどうでもいいんだ❤,As long as you are under a girl's foot; you seem very happy with that. *giggle*❤ I'm jealous of your simple mind...❤ You don't even care about living as long as it makes your cock feel good.
ほらほらほら❤あなたのエナジーまた上がってきたよ。\nおちんちんの根元が膨らんで、段々上の方にのぼってきて・・・❤,Come on~ Look at this!❤ Your cock is rising again. The base of your dick is swelling; it's standing to attention; each twitch begging for another hit...❤
イク瞬間は強く踏んでほしいでしょ？\nちゃんと踏みにじってあげる❤\nさっさとエナジー出していいよ❤マーゾ❤,You want me to step on you hard when you cum; don't you? I am more than happy to oblige.
あぐぅっ❤あへぇあっ❤,Aggghh!❤ ahee ah; ah; ah; ah!❤
ふふ、お漏らし止まらないね❤\nもっと出していいよ❤,Hehe; you just can't stop leaking; can you?❤ Go ahead and let it all out.❤
あう、あうう・・・❤きもちいいぃ・・・❤,Oh; oh; oh; oh...❤ This feels so good...❤
くすくす❤もうだいぶやつれてるのに、\nまだまだ踏んでほしそうな顔してる❤,*Giggle*❤ Mister; even though you are completely spent your cock is still begging for another round with my angelic feet.
死にそうなところまで射精させるとね、\n魔力があんまり精液に溶けなくなって、\nサキュバス以外、これ以上はなかなかエナジーを搾り取れなくなるの。,Only a succubus could stand to gain from draining a man all the way to death; So it would be pointless to kill you like this.
でもちょっと裏技があって、ほら、＜癒しの光＞♪,But there's a little trick to it; you see.
こうやっておちんちんの周りにだけヒールをかけるんだよ。\nそうすると体がまだまだ元気があるって勘違いして、\n精液にまた魔力を溶かすようになるの。,I will cast healing magic on every part of your body except your penis. This confuses the body into pushing the rest of it's mana reserves directly into your balls.
元気になっているのは、おちんちんの周りだけなのにね❤\n男の体って単純にできてるから、騙すのも簡単❤,I shall keep healing you until I am satisifed.
回復して搾り取ってを繰り返せば、\nおちんちんの周り以外、どんどんやつれていくの。こうすれば\nサキュバスじゃなくても人間を搾り殺せるんだよ❤すごいでしょ❤,If you keep on recovering and releasing like this; your body will eventually run out of mana. This way; you don't have to be a succubus to kill a human...❤ Isn't that amazing?❤
ねえ、搾り殺されるって聞いて怖い？\nもうやめてほしい？,Hey; are you afraid of being squeezed to death? Do you want me to stop?
あう、あう、それはぁ・・・・❤,Oh; oh; oh; that's ・・・・❤
ほら、教えてよ❤\n足でぺちぺち軽くおちんちんをはたいてあげる。\nもっかい踏んでほしいなら、腰を一回突き出すの。,Come on; tell me!❤ I'll lightly flick your cock with my foot. If you want me to step on it again; all you have to do is thrust your hips once.
それを合図に、むぎゅって足裏を押し当ててあげる❤\nヘコって腰が動いたら、あなたはおしまい。\nそのままぐりぐり足コキされたら、今度こそ死んじゃうかもね❤,I'll take that as a yes and press my foot against your cock❤ If you move your hips; you're done. you might not last one more footjob.❤
えい、足先でぺちぺち♪ぺちぺち♪\nBランクマスターくんはどうしてほしいのかなー❤, Hey; what does the B-Rank Master want me to do?❤ You look so frustrated as I massage the tip of your cock with the balls of my feet~❤      
はひぃ、あっ、あっ、だめ・・・❤とまらないっ・・・❤❤,Oh; oh; oh; no...❤ I can't stop...❤❤❤
ぷぷっ、腰をへこへこぉって動かしちゃって、\nそんなに踏んでほしいんだ❤, Hehe; wiggling your hips like that... You really want me to step on you; don't you?❤
じゃあ、踏んであげるよ❤\nさっさと死んじゃえ、下等生物❤,Alright; I'll step on you then...❤ Just die already; lowly creature.❤
あは、回復させたのもあるけど、\nすっごく固いね❤\n死ぬまで搾ってもらえるって思って興奮しちゃった？,I know I let you recover; but you're already so hard...❤ Did you get excited at the thought of being squeezed to death?
わたしみたいなかわいい天使に看取ってもらえるんだもん❤\nうれしいよねー❤,To be cared for by a lovely angel like me.
わたし的にはとってもみじめな終わり方だと思うけれど、\n下等生物的には幸せなんでしょ？\nくすくす❤人間って頭おかしい❤,I think it's a very cruel end; but it's the purpose of a lower life form like you; isn't it? Men are so crazy.❤
それじゃ、バイバイ❤\n安らかに眠ってね❤\nくすくすくす・・・❤,Well then; bye-bye!❤ and finally rest in peace Mister masochist...❤ *Giggle*...❤
あぐっ、あっ、あっ、ああっ❤❤❤きもちいっ❤あひぃっ❤,Oh; oh; oh; oh; oh!❤❤❤❤❤❤ It's so good!❤❤ Ahhhhhhhhh!❤
ふふ、気絶しちゃった。\n自分は死ぬんだって思いながら射精したのかな。\n残念だけど、マスターもうるさいし、そこまでひどいことはしないよ。,Phew; he passed out. I guess he ejaculated while thinking that he was going to die. I'm sorry; but masters orders; she didn't want the blood on her hands.
ほらヒール。ちゃんと治してあげる❤\nだいぶきつく搾ったから\n性癖歪んじゃって、そこは治らないかもだけどね❤くすくす❤,Here; Heal! I'll fix you right up!❤ However; I fear I cannot purge your new kinks. Not like you'd ever want me to though~❤ *Giggle*❤
その後、僕は気が付くと、村の宿屋のベッドの上にいた。どうやら死ぬ寸前まで搾られたあと、解放されここまで運ばれたようだ。,Later; I found myself lying in bed in the village inn. It seems that after being squeezed to near death; I was released and carried here.
宿屋の主人の説明によると、盗賊の一人が僕を運んできたらしい。村の人が逆らえないのを知って、隠れもせずに僕を運び込んできたという。ふてぶてしいものだ。,According to the innkeeper's explanation; one of the bandits had carried me in. He said that one of the bandits knew that the villagers could not fight them; so he carried me in without a fight. I felt so ashamed.
盗賊たちが我がもの顔で村から食べ物や金品を奪って、こんなのはやっぱりおかしい。僕は魔力の回復を待って、再度ネクロに挑んだのだった。,It was hard to watch the thieves taking food and money from the village. Alas I waited for my magic to recover and challenged Necro again.
懲りないのね。でも、もうあなたは絶対に勝てないと思うわよ？\nほら、{自分}を召喚。,You never learn; do you? But I don't think you can ever possibly win; do you? See; summon {自分}.
くすくす❤わたしの顔を見た途端、前かがみになっちゃってる❤\nそんな状態でカードを使えるの？,*Giggle*❤ Awwww Mister as soon as you saw my face; you've turned slack...❤ Can you use your cards in that state?
ほら見て。あなたを散々に搾り取ったわたしの足裏❤\nここでまたおちんちん踏んでほしいんでしょ？,Look at them. The bare angelic soles that have already squeezed out your resolve...❤ You want me to step on your penis again; don't you?
あぅ、はぅうう・・・・❤,Aww; hah!❤・・・・❤
あは、足裏見せただけで地面に突っ伏しちゃうんだ❤\nもしかして軽くイっちゃった？\n手に持ってたカードも全部落として、マスター失格だね❤,Haha; I just showed you my barefeet and you fell to your knees...❤ I guess you don't want to win afterall. You've already dropped your cards and given in to your new master.❤
もう気持ちよくなることで頭いっぽいだよね。\nそれじゃあ、わたしの足に服従のキスをして？\nそうしたら踏んであげる。,I've already won; right? So; why don't you kiss my feet in submission? Then I will step on you to your hearts content.
そうそう、いい子だね❤\nくすくす❤小さな女の子にひざまづいてキスをして、\nとってもみっともない❤,Oh yeah; you're such a good boy...❤ *Giggle*❤ kneeling down and kissing a little girl's feet.❤ So disgusting.❤
服従のご褒美に、死ぬ寸前までまたイかせてあげる❤\nもしかしたら死んじゃうかもしれないけれど、\nふふ、別にいいよね、それぐらい❤くすくすくす・・・❤,As a reward for your obedience; I will make you cum til the brink of death.
その後、{主人公}は村に戻ってこなかった。盗賊の用心棒ネクロに連れ去られたのか、それともそのまま搾り殺されてしまったのか、誰も知らない。,After that; {主人公} never returned to the village. No one knows if he was taken away by the bandit Necro; or if he was just squeezed to death.
こうして主人公の物語は、盗賊退治に失敗し、堕天使の少女の手によって、その幕を閉じたのだった。,Thus; the hero's story ended with the quest to defeat the bandits and a loss to the soles of a fallen angel girl.
