default,
あへ、あひぃ、あっ、あっ、ああぁ・・・・❤,Ahe; ahii; ah; ah; aaah...❤
射精しても止めてあげない❤\nほらほらほら・・・・❤,Even if you cum; I won't stop.❤ Come on; give in to me...❤
くすくす❤そろそろ打ち止めね。\nそれじゃ魂を味見して・・・❤舌で、んっ、れろー❤,Teeheehee.❤ I think that's about enough. Now then; let me taste your soul...❤ With my tongue; mm; lick~❤
あは、魔力が濃いだけじゃなくて、わたしへの好意がたっぷり溶けてて\nすごくおいしい❤,Aha; not only is your magical power concentrated; but it's also soaked with affection for me—it's so delicious.❤
あんなに雑に扱われて、快感を叩きこまれただけなのに、\nわたしのこと好きになっちゃってたんだ❤\n男の子って気持ちよくされたら簡単に好きになっちゃうのね。うふふ❤,Even though I treated you so roughly and just pounded pleasure into you; you ended up falling for me.❤ Boys really do fall in love so easily when they're made to feel good. Ufufu.❤
魂は飲み込んじゃダメよ。\nその子はいったん解放しておくわ。,Don't swallow his soul. Release that boy for now.
これだけコテンパンにしてあげれば、\nもう私たちには敵わないって学習するでしょう。\nそれで十分よ。,If we simply beat him down properly; he'll learn that he can't match us. That's enough.
ふふ、相変わらずマスターは優しいわね。\nあなたも感謝しなさい。ネクロ以外のマスターだったら、\nあなたこのまま死んでるわよ❤,Fufu; Master is kind as always. You should be grateful. If you had any other master besides Necro; you'd be dead right now.❤
その後、僕は気が付くと、村の宿屋のベッドの上にいた。どうやら死ぬ寸前まで搾られたあと、解放されここまで運ばれたようだ。,Afterwards; when I came to; I was on a bed in the village inn. It seems that after being milked to the brink of death; I was released and carried here.
死神の少女に魂を取られたときの記憶があいまいだ。しかし、途方もなく気持ちよくされたことだけは覚えている。あまりの快感に体がまだジンジンとうずくようだ。,My memory of when the reaper girl took my soul is hazy. However; I remember being pleasured beyond measure. My body still tingles from the overwhelming sensation.
ううっ・・・❤起きたばかりなのに・・・❤,Ungh...❤ Even though I just woke up...❤
僕はその快感を思い出すと、ムラムラしてたまらなくなってしまった。しかし、かといってどうすることもできない。とにかく今は魔力を回復させないと・・・。,When I recalled that pleasure; I couldn't help but become aroused. However; there was nothing I could do about it. For now; I need to recover my magical power...
あら？コノハちゃんの弟子くん、もう来たの？\n昨日の今日じゃない。まだ魔力が回復してないでしょう？,Oh? Konoha-chan's disciple; you're here already? It's only been a day since yesterday. Your magical power hasn't recovered yet; has it?
ううっ・・・❤僕はぁ・・・・❤,Ungh...❤ I'm...❤
ふふ、そっか。再戦に来たんじゃなくて、\n我慢できなくなっちゃったのね❤,Fufu; I see. You didn't come for a rematch; you came because you couldn't hold back anymore.❤
おちんちんを大きくさせて、内股でぷるぷるしながらカードを構えて、\nそんな状態で「戦いに来た」っていうのは無理があるわ。,Your dick is hard; your legs are trembling; and you're holding your cards—there's no way you can claim you "came to fight" in that state.
ほら、今{自分}を召喚してあげるから、そこで待っていなさい。\n上級召喚のための生贄を準備してっと・・・♪,Now then; I'll summon {自分} for you; so wait right there. Let me prepare the tribute for an advanced summon...♪
出なさい、{自分}。,Come forth; {自分}.
くすくす❤ずいぶん早い再会になったわね。\n魂はちゃんと返してあげたのに、\nあなたの心は勝手にわたしに囚われてしまったみたい❤,Ufufu.❤ We're meeting again quite soon; aren't we? I returned your soul to you properly; yet your heart seems to have been captured by me all on its own.❤
また甘いキスで魂を抜いてほしい？\nそれとも魂は抜かずに\nあなたのチンポを直接気持ちよくしてあげようかしら。,Would you like me to suck out your soul again with a sweet kiss? Or perhaps this time I won't take your soul; and instead I'll pleasure your cock directly.
ああ、そうそう。ただで搾ってあげるのは前回までよ。\n今回からはそうね、何かしらの対価をもらうわ。,Ah; that's right. I gave you freebies up until last time. From now on though; I'll be taking something in return.
例えば、まずはギルドに嘘の報告をしてもらおうかしら。\n「僕が盗賊を退治しました」って報告をしてくるの。\nそうすれば余計な追手が差し向けられることもないでしょ？,For example; first I want you to make a false report to the guild. Tell them "I defeated the bandits myself." That way; no unnecessary pursuers will come after us; right?
ううっ、そんな悪いことするわけには・・・。,B-But I can't do something that bad...
ん？ほんとにいいの？,Oh? Are you sure about that?
そう言って{自分}は自分の指をふとももの間に挟んで見せた。そのままわざとらしく見せつけるように、ゆっくりとふとももをすり合わせてくる。,Saying this; {自分} slipped her finger between her thighs; showing it off. She then deliberately rubbed her thighs together slowly; putting on quite the show.
あっ、あっ、ああっ・・・❤❤,Ahh; ahh; aahhh...❤❤
おねがい、します・・・❤きもちよくして・・・❤なんでも、するから・・・❤❤,Please...❤ Make me feel good...❤ I'll do anything...❤❤
くすくす❤いいわよ、ほら・・・❤\nまたキスで魂を抜いてあげる❤,Ufufu.❤ Alright then; here...❤ I'll suck out your soul with a kiss again.❤
このキスであなたは正しい人間としての道を踏み外すの。\nこれまでのあなたは死んで、わたしたちの下僕に生まれ変わるのよ❤,With this kiss; you'll stray from the path of being a proper person. Your old self will die; and you'll be reborn as our servant.❤
さあ、気持ちよく逝きましょう？うふふふ❤,Now; shall we climax together? Ehehehe.❤
ギルドには盗賊討伐成功の知らせがもたらされた。コノハはそれを聞いて弟子の姿を探したが、すでにギルドから立ち去ったあとだったという。,News of the successful bandit subjugation reached the guild. Konoha heard this and searched for her disciple; but he had already left the guild. 
その後、主人公の行方を知る者は誰もいない。ネクロにかどわかされ、盗賊たちと共にどこかで堕落した生活を送っているのか、それとも廃人になるまで搾り取られてしまったのか・・・。,After that; no one knew of the protagonist's whereabouts. Was he seduced by Necro and living a corrupt life somewhere with the bandits? Or was he milked until he became a mindless husk...? 
こうして主人公の物語は、その幕を閉じたのだった。,And so; the protagonist's story came to an end.
はへぇっ・・・❤,Haheee...❤
ちょっと、ちょっと。魂を食べちゃったらダメじゃない。\nコノハちゃんの弟子くんが廃人になって壊れちゃうわよ。,Hey; hey. You can't eat his soul. Konoha-chan's disciple will break and become a husk.
ほら、{自分}、魂は返してもらうわよ。,Come on; {自分}; give his soul back.
あん、残念。とてもおいしい魂だから、\nこのまま取り込んであげたかったのに。,Aww; how disappointing. It was such a delicious soul; I wanted to absorb it completely.
まあでも、もう無理じゃないかな。\nその子、魂を直接いじられる快感を覚えちゃったから・・・❤,Well; it might be too late anyway. That boy's learned the pleasure of having his soul toyed with directly...❤
きっと普通の生活には戻れないわよ。ふふふ❤,He definitely can't go back to a normal life. Fufufu.❤
あへぇっ、あっ、ああ・・・❤,Aheeee; ahh; aahh...❤
はぁ、せっかくだからわたしの子分にでもしようと思ってたのに、\nここまで壊れちゃうと無理かしら。,Haa; I was planning to make him my underling; but if he's this broken it might be impossible.
まあいいわ。そろそろこの村を根城にするのも、\n村の生活が壊れてよくなさそうだし、\nこの子を連れて別の村に向かいましょう。,Oh well. It's about time we stopped using this village as our hideout anyway; the village lifestyle is getting disrupted. Let's take this boy and head to a different village.
ゆっくり治療していけば少しはよくなるでしょう。\nわたしのモンスターたちって、\n優秀だけど後の処理がめんどうなのがたまに傷よね・・・。,If we treat him slowly; he should get a little better. My monsters are excellent; but the cleanup afterwards is occasionally troublesome...
それからしばらくして。,Some time after that.
うう・・・。ここは・・・。,Ugh... Where am I...?
あら・・・。もしかして意識が戻った？\nよかったぁ。バトルから2週間以上経つけど、\nあなたずっとうわごとばかり言ってたのよ。,Oh...? Could it be your consciousness returned? Thank goodness. It's been over two weeks since the battle; but you were just mumbling deliriously this whole time.
そういってネクロはほっと胸をなでおろしている。盗賊の用心棒をやっているような悪いカードマスターだが、僕のことは本気で心配してくれていたようだ。,Saying this; Necro breathes a sigh of relief. She may be an evil card master working as a bodyguard for bandits; but it seems she was genuinely worried about me.
魂の治療ってかなり繊細なの。\n死神ちゃんがつけた影響を少しずつ取り除いて、\n人格が壊れないように丁寧に丁寧に作業しないといけなかったわ。,Soul treatment is quite delicate. I had to carefully remove the effects that Miss Reaper Girl inflicted; working meticulously to ensure your personality wouldn't break.
でも、おかげで元通りね。\nコノハちゃんの弟子くん、これからよろしくね❤\nわたしと盗賊の用心棒として仲良く過ごしていきましょ？,But thanks to that; you're back to normal. Disciple of Miss Konoha; let's get along from now on.❤ We'll spend our days together as bodyguards for the bandits; okay?
ぐう、ふざけるな・・・。,Guh; don't mess with me...
僕はふらふらとしながら立ち上がる。2週間も寝たきりだったのであれば、体はだいぶ衰えているはずだ。だが、立てないほどではない。無理やり力を入れて立ち上がると、僕はネクロに向けてカードを構えた。,I shakily stand up. If I've been bedridden for two weeks; my body should be quite weakened. But not so much that I can't stand. Forcing strength into my legs; I rise up and hold up a card toward Necro.
ふふ。バトルできるぐらい元気になってくてうれしいけれど、\n生意気なのはダメね。\nまた実力の差を教えてあげる❤,Fufufu. I'm glad you've recovered enough to battle; but that bratty attitude won't do. I'll have to teach you the difference in our power again.❤
ほら、もうあなたの盤面がぼろぼろよ？\nわたしは、２体のモンスターをコストに{自分}を上級召喚！,Look; your field is already falling apart. Now; I'll tribute two monsters to Advance Summon {自分}!
ひさしぶりね。元気になったみたいでよかったじゃない❤,It's been a while. I'm glad to see you're doing well.❤
あっ、あっ、ああっ・・・・❤❤,Ah; ahh; ahhh...❤❤
ふふ、なに？わたしの顔を見ただけで、\n前かがみになって崩れおちちゃうの？,Fufufu; what's this? Just from seeing my face; you're hunching over and collapsing?
わたしにされたこと、いくらか記憶には残ってるのね。ふふふ❤\nわたしに魂をもぐもぐされて、体中おかしいぐらい気持ちよくされて、\nそのせいでずいぶん長いこと寝込ませちゃったみたい❤,So you do remember some of what I did to you. Fufufu.❤ I devoured your soul; made your entire body feel pleasure beyond reason; and because of that you were bedridden for quite some time.❤
ごめんね？おわびにほら・・・❤,I'm sorry; okay? As an apology; here...❤
あなたのこと椅子にしながら、同時に魂も弄んであげる❤,I'll use you as my chair while I play with your soul at the same time.❤
うあっ、ああっ❤❤❤あひぃ、きもち、あへぇっ❤❤,Uah; ahhh❤❤❤ Ahii; it feels; ahee❤❤
この格好だとあなたの首を簡単に刈り落とせるわ。\nまあ、首を刈ってもとれるのは魂だけだけど・・・❤,In this position; I could easily go your head with my scythe. Well; even if I took your head; all I'd get is your soul anyway...❤
ほらまた簡単に魂取られちゃった。\nこれを両手で揉んで・・・❤こねて・・・❤,Look; I took your soul so easily again. Now I'll knead it with both hands...❤ and massage it...❤
うふふ、さっそく体全部で反応してる❤\nでも今度はわたしにのしかかられてるから、そこまで暴れられないわね❤\n痙攣してもかえってふとももにチンポ抜き差ししちゃうだけ❤,Ufufu; your whole body is already reacting.❤ But this time I'm straddling you; so you can't thrash around as much.❤ Even if you convulse; that'll just make your cock slide in and out between my thighs.❤
それじゃこの魂を・・・。,Now then; this soul...
食べちゃダメよ。分かってるわよね。,Don't you dare eat it. You understand; right?
はいはい。そんなことしないわよ。ちょっと舐めるだけ。\nほら、れろー・・・❤,Ok ok... I wasn't going to anyway! I'll just give it a little lick. Here; lick...❤
あひ、あぅ、あへぇ・・・❤❤,Ahi; auu; ahee...❤❤
くすくす❤出し過ぎよ。部屋の床をこんなに汚しちゃって❤\nね、わたしにかないっこないって分かったでしょ？,Teehee.❤ You came way too much. You've made such a mess of the floor.❤ See? You understand now that you can't possibly match me; right?
それに２回もされて、{自分}が与える快楽がどれほどのものかも、\nすっかり身に染みてしまったんじゃない？\nわたしたちのもとを離れて、本当にいいのかしら。,Plus; after cumming twice; the pleasure that {自分} gives you has completely soaked into your body; hasn't it? Are you really sure you want to leave us?
あうう、それはぁ・・・・❤,Auuu; that's...❤
ねえ、もうモルゲンなんかには戻らないで、\nこれからはずっと一緒に盗賊の用心棒をして暮らしましょ？,Hey; don't go back to Morgen anymore. From now on; let's live together as bodyguards for the bandits forever; okay?
あなたにとってはそれが一番幸せなはずよ❤\nほら、もうあなたの魂も、わたしから離れたくないって言ってるわ。,That's what will make you happiest.❤ Look; even your soul is saying it doesn't want to be separated from me.
そう言って{自分}は僕のへその下あたりを撫でた。ただ指がお腹を這っているだけなのに、体の深いところにじわっと快感が広がって、頭の中が幸福感でいっぱいになってしまう。,Saying this; {自分} stroked the area below my navel. Even though it was just her fingers crawling across my stomach; pleasure spread deep inside my body; and my head filled with bliss.
ね、わたしたちのために働いて？おねがい❤,You'll work for us; won't you? Please?❤
あ、ああっ、あああ・・・・❤❤わかり、ましたぁ・・・・❤❤,Ah; ahhh; ahhh...❤❤ I under; stand...❤❤
ぼくは、あなたのために・・・❤❤はひぃ・・・❤❤,I'll... for you...❤❤ Hahii...❤❤
くすくす❤うれしいわ。\nほら、ご褒美のくちづけ❤,Teehee.❤ I'm so happy. Here; a kiss as your reward.❤
あ、気を付けないとわたしのキスって魂を吸い取っちゃうことがあるから、\nちゃんと力を入れておいてね。\nんっちゅ・・・❤,Oh; be careful—my kisses can sometimes suck out your soul; so make sure you brace yourself. Mmchu...❤
あへぇ・・・・❤❤,Ahee...❤❤
こうして僕は死神少女の言いなりになり、ネクロさんと一緒に盗賊の用心棒をすることになった。,And so I became the reaper girl's plaything; working as a bodyguard for the bandits alongside Necro.
はじめは良心が痛んだが、実際にやってみると根城に攻めてきた人の相手をするだけで、直接略奪の現場を目にするわけではない。段々と自分が悪いことをしているかどうかの自覚もまひしてきて、次第に何も感じなくなっていった。,At first my conscience troubled me; but in practice I was only dealing with people who attacked the hideout—I never witnessed the actual pillaging. Gradually; my awareness of whether I was doing something wrong became numb; and eventually I stopped feeling anything at all.
それどころかネクロさんに闇の魔術について教えてもらいながら、修行もつけてもらい、充実感すら感じてしまう日々。ネクロさんの気が乗った時には、{自分}を召喚して僕にご褒美をくれることもあった。,More than that; I spent my days feeling fulfilled as Necro taught me dark magic and trained me. When she was in the mood; she would summon {自分} and reward me.
ほとんど二人で引きこもって日々を過ごし、盗賊たちから渡される食事でぜいたくに暮らし、僕は堕落したこの生活にすっかり浸りきってしまったのだった。,We spent most of our days holed up together; living luxuriously on meals provided by the bandits; and I became completely immersed in this depraved lifestyle.
こうして主人公の物語は、盗賊退治に失敗したまま、敵のモンスターの与える快楽の虜になって、その幕を閉じたのだった。,And so the protagonist's story came to an end—having failed to defeat the bandits; he became captivated by the pleasure given by an enemy monster.
