default,
町を歩いてても、わたしの服装のせいなのか\nチラチラ盗み見てくるやつばっか❤\nまぁ男をムラムラさせるためにこの格好してるんだけど❤,Even when I'm just walking around town; guys are always stealing glances at me because of what I'm wearing.❤ Though; It's more that I dress like this to make men aroused in the first place.❤
ちょーっと肌を露出してればすぐにいやらしいこと考えちゃうんだもん❤\n男ってちょろすぎー❤,Just showing a little skin and you guys immediately think of lewd things.❤ Men are so easy to manipulate.❤
うぅ…❤,Ooogh…❤
バカにしてくる女の子見ながらシコシコするの、そんなに気持ちいい？❤\nこんなマゾモンスターがいるんじゃ、バトルなんて勝てっこないね❤,Does it feel that good to stroke yourself while looking at a girl who's making fun of you?❤ There's no way you'd ever win a battle with so many masocistic monsters around.❤
ほらほら、お腹とか太もも 見せつけてあげる❤\nわたしの自慢の肌 見ながら、思いっきり射精しちゃってもいーよ❤,Look; look; I'll show off my stomach and thighs for you.❤ You can cum as much as you want while staring at my beautiful skin.❤
あ、う、あぅ……❤,Ah; uh; aah…❤
ほんとにちょろすぎ❤\nわたしの脚を食い入るように見つめながらせーし出しちゃった❤,You really are too simple.❤ See how easily you came while intensely staring at my legs?❤
ほかにもシコシコしたい子がいるならいつでもどーぞ❤\nえっちに煽ってどぴゅどぴゅさせてあげるよ？くすくす❤,If there are other girls you want to masturbate to; go right ahead.❤ I can tease you lewdly and make your cock shoot it's load anytime; okay? *Giggle*❤
あぁ……❤,Aaah…❤
え～？冗談で言ったのに、ほんとに来ちゃったんだ❤\n敵のマスターにエナジー捧げまくって、もう勝つ気なんてないのかな？❤,Ehh? I was only joking; but you actually came over here.❤ Have you given up on winning already? I've been recieving so much energy this battle.❤
まぁ 男の性欲煽るの好きだからいいけど❤\n今度はどうやって興奮させてやろっかな～❤,Well; I do enjoy stirring up a man's desires; so I don't mind.❤ Now; how should I get you excited this time~?❤
あ、そーだ❤ほぉら、このキャンディー見てごらん❤\n君の目の前で今からこれをー…❤,Ah; I know.❤ Look; check out this candy.❤ Right in front of your eyes; I'm going to—...❤
れぇろ……❤ちゅぷ、んれぇー……❤,Lick... slurp...❤ Mmm; lick...❤
うぁ……❤,Ooahh...❤
見せつけるみたいに舐めまわしてあげる❤ほらほら、んれぇ～～❤\nえっちな舌の動き、もっとよく見て❤,I'll lick it all around like I'm putting on a show for you.❤ Look; look; mmm~❤ Keep watching my naughty tongue movements.❤
男を誘惑するのが得意なえっちな女の子って、こ～んな風に、\nベロを自由自在に動かせるんだよ❤キャンディの周りをくるくる～って\nなぞったり、ちろちろって高速でくすぐるみたいなのも❤,A naughty girl who's good at seducing men can move her tongue freely like this; you know.❤ Swirling around the candy; tracing it; or even flicking it rapidly like I'm teasing it.❤
今なにを想像しちゃってるのかな～？❤\nわたしにキスされるの？❤それとも、\nチンコ舐めまわされてるって妄想しちゃってる？❤,What are you imagining right now~?❤ Me kissing you?❤ Or are you fantasizing about my tongue licking all over your cock?❤
確かに今の君のギンギンのチンコなら、\nちょっとぺろぺろしてあげるだけで一瞬でイかせられるかもね❤,With how rock hard your cock is right now; I could probably make you cum in an instant just by giving it a few licks.❤
う、あぅ…❤,Mm; ahh...❤
でも、してあげなーい❤\n自分からしこしこ始めちゃうような子は、\nこうやって見せつけるだけでも十分でしょ？❤,But I'm not going to~❤ For boys like you who start masturbating on their own; just watching me like this should be enough; yeah?❤
わたしのえっちな舌の動きに見とれながらせーえき出して❤\nほらほら イっちゃえ❤\nれぇろ、れろれろれろれろ…………❤,Now cum while staring at the lewd movements of my tongue.❤ Come on; cum already.❤ Ahnn~ Look at my tongue darting in and out of my mouth...❤
あっ、あ、はぅ……❤,Ah; ah; ahh...❤
あは❤舌テク見せてるだけで射精させちゃった❤\nオナニーで何人も自滅しちゃって、さすがに女の子に弱すぎじゃない？\nくすくす❤,Aha.❤ I made you ejaculate just by showing off my tongue skills.❤ So many men have fallen to jerking themselves off; don't you guys think you're a little too weak to girls? *Giggle*❤
うそでしょ！？\nバトル前にチンコ寸止めされてるくせに、なんでこんなに戦えるのよ…！,No way!? How can you still fight so well after I edged your cock right before our battle...!
（いや、必死に我慢してるのは間違いないわ。\n　せつない表情を全然隠せてない…！　　それなら…………）,(No; he's definitely struggling hard. Just look at that pained expression…! Well then in that case…)
……ねぇ お兄さん❤\nわたしにちゅーされて、シコシコされて、\nほんとは射精したくてしたくてたまらないんでしょ？❤,...Hey; mister.❤ You really want to cum so badly after being kissed and stroked by me; don't you?❤
さっきは寸止めだったけど、今ならそのガチガチになったチンコ、\nイくまでしごいて思いっきりどぴゅどぴゅさせてあげるよ❤,Before I was just edging you; but now I'll stroke that rock-hard cock until you cum and squirt it all out.❤
…………っ。,...I noo...ahh...
理性を振り絞ってトドメを刺す,Muster all your willpower and finish her off
もー！！精神力 強すぎ！,Geez!! Why'd your willpower have to be so damn high!
動き止まった❤ はい、もう おちんちん捕まえちゃったもんねー❤,Ooh. You stopped moving~❤ Now your penis is already in my hands~❤
あぅぅ…❤,Ooohh…❤
うわ❤チンコありえないくらいギンギンだし、\n先っぽなんてパンパンになっちゃってる❤\nやっぱり限界だったんじゃん❤,Gosh.❤ Your cock is unbelievably hard; and the tip is all swollen up.❤ Looks like you really were at your limit after all.❤
我慢汁もだらだら…❤\nお兄さんの強さはじゅーぶん理解したから、\n反撃なんてできないうちにぶっこぬいてあげる❤,Precum is dripping everywhere...❤ Now that I understand how much of a threat you are; I've decided I'm going to make you shoot it all out before you can counterattack.❤
はぅ、うぁ……っ❤,Aah; w-wait ooohhh...❤
ほらほら、カリ首を絞り上げるようにしごかれるのはどう？❤\n手加減なんてしてあげない❤\n弱いとこを集中して責めて、すぐにイかせてあげるから❤,Hey; how does it feel when I stroke you while squeezing right under the head?❤ I won't go easy on you.❤ I'll concentrate on your weak spots and make you cum right away.❤
とは言っても、最初に寸止めしてるからもう出しちゃいそうだけど❤\nほーら、男ならみんな弱いここの段差のところをしこしこしこ～❤,But then again; since I edged you at the beginning; you're probably about to cum already.❤ Check it~ I'm stroking this ridge that all men are weak against; stroke stroke stroke~.❤
あっ、う、うぁ……っ❤,Ahh; ooh; ooaahh...❤
おあずけされてたチンコ、わたしに手コキしてもらえてよかったね❤\nもうがんばらなくていいよ～、お兄さんの負～け❤,You must be glad that your neglected cock finally got a handjob from me; huh?❤ You don't have to try anymore~ You've lost~❤
ね、お兄さんこっち向いて……❤,Hey; look this way…❤
ちゅ❤んちゅー❤れぇ～…❤\nバトル前にお兄さんをイきそうにしちゃったキステク、効いちゃうでしょ❤\n思いっきりイっていいよ❤　ほら、出しちゃえ❤,Chu.❤ Mmchu~❤ Mmm~❤ My kissing technique that almost made you cum before the battle even started is quite effective; isn't it?❤ You can cum as hard as you want.❤ Come on; let it out.❤
う、あ、うぁっ、あ……っ❤,Uah; ah; uwaah; ah...!❤
ちゅっ❤れぇろ…んちゅ～❤\n……あは、白目向いちゃった❤\nお兄さんは限界のチンコでよくがんばったよ❤くすくす❤,Chu.❤ Mmm… mmchu~.❤ ...Aha; your eyes are rolling back.❤ Your cock did the best it could I'm sure.❤ Giggle.❤
バトルに負け動けなくなった僕は、ムニンの前に膝をついていた。,Having lost the battle and unable to move; I found myself kneeling before Munin.
はい、わたしの勝ちー❤\nまぁ戦う前からわかってたけどね❤\nチンコ寸止めされた状態の男が、わたしに勝てるわけないでしょ❤,Cool. Guess I win this one~❤ Well; I knew it would end this way.❤ There's no way a man on the edge could possibly win against me.❤
あーあ、お兄さん射精しちゃった❤\n今回のバトルはわたしの勝ちー❤,Oh dear. You've ejaculated.❤ Looks like I win this battle~❤
お兄さんいいカモになりそうだから、このまま負け癖つけてあげる❤\n男って一回気持ちよくしてあげれば、\nそのあとは勝手に思い出してムラムラしてくれるからありがたいよねー❤,Since you seem like such easy prey; I'll make sure you get used to losing.❤ Once you make men feel good; they'll get all horny whenever they remember what happened. It's so convenient.❤
ありゃ、いまイったばっかりだからチンコちょっと萎えてる？\nじゃあほら、こっち向いて……❤,Oh my; is your cock a little soft because you just came? Well then; look this way...❤
ちゅー❤んちゅ、れぇ～…❤\nちゅ、れぇろ…❤　んちゅ～～❤,Chu~❤ Mmchu; leah~...❤ Chu; lero...❤ Mmchu~~❤
んむ……っ❤,Mmm...!❤
顔を抱き寄せられたことに呆気にとられているうちに、ムニンは僕の唇を奪って 強烈な快楽を味合わせてくる。,While I was still processing how close Munin's face was; she suddenly pressed her plush lips against mine; and drowned my mind in pleasure.
小さくてかわいらしい彼女の見た目とは裏腹な、脳をとろかすような大人な舌使いに、ペニスは一瞬で勃起させられてしまった。,Despite her petite and cute appearance; her experienced tongue techniques melted my brain; and my penis instantly became erect again.
あは、勃った勃った❤ちゅ～ってしてあげるだけですぐこれだもん❤\nそれじゃあチンコ、いっぱい気持ちよくしてあげるからね～❤,Aha; it's hard; it's hard!❤ A kiss was all it took~❤ Now I'm going to make your cock feel really good; okay~?❤
う、うぁ…❤,O-oh...❤
くすくす❤わたしの手コキ、たまんないでしょ❤\nチンコしごくのにはちょっと自信あるんだよね～❤\n男の反応見れば、気持ちいいところなんて丸わかり❤,*Giggle*❤ My handjob feels amazing; doesn't it?❤ I'm actually pretty confident in stroking cocks~❤ Just by looking at a man's reaction; I can tell exactly where it feels good.❤
しこ、しこ、しこしこ❤\nね、どんどんせーしのぼってきちゃう❤,Stroke; stroke; stroke stroke❤ See; your cum is rising more and more.❤
マゾのお兄さんがわたしに勝てなくなるように、\nめいっぱい感じさせてあげるからね❤\nほら、ぎゅ～って抱きついておっぱいも当ててあげる❤,I'll make you feel it thoroughly so that you; my masochistic mister; won't be able to win against me.❤ Here; I'll hug you tight and press my breasts against you too.❤
…………っ！❤,...!❤
チンコさらに硬くさせてるし❤\n意外とちゃんと柔らかいでしょ？❤\nちょっと密着してあげれば、男はすーぐおっきしちゃうんだから❤,Your cock is getting even harder!❤ My breasts are surprisingly soft; aren't they?❤ Men get so hard so easily just from a little close contact.❤
この前わたしを貧乳だってバカにしてきたやつも、\n結局抱きついただけで簡単に勃起してたし❤,Even that guy who made fun of my small breasts the other day became erect so easily just me hugging him.❤
そのままチンコしごいたら あとはイかせても寸止めしてもいいんだから、\n扱いやすいったらないわ❤,After that; I just stroked his cock and could make him cum or edge him as I pleased; so convenient.❤
今だって、お兄さんも\n負け癖つけられちゃうかもしれないのに\nチンコびくびくさせて期待しちゃってるんだもんね❤,Even now; despite knowing you might develop a habit of losing; you're making your cock twitch with anticipation.❤
じゃあお望み通り、\nクセになっちゃうくらい気持ちいい射精させてあげる❤\nほら、わたしのカラダをめいっぱい押しつけてー…❤,Then as you wish; I'll make you ejaculate so good it becomes addictive.❤ Here; I'll press my body against you as much as possible...❤
もっとギンギンになったチンコを、高速でしこしこしこ～❤,And stroke your rock-hard cock super fast~❤
あ、あ、う……❤,Ah; ah; uhn...❤
あらら、腰突き出しちゃって❤もしかして おねだり？❤\nじゃあ、ちゅーでトドメさしてあげるね❤\n頭の中まっしろになっちゃえ❤　んちゅ、れぇ～…❤,My my; thrusting your hips out like that!❤ Are you begging for it?❤ Then I'll finish you off with a kiss.❤ Let your mind go blank.❤ Mmchu; mm~...❤
このまま全身でわたしの気持ちよさ味わいながらイっちゃいな❤\nほら、せーえき出して❤　ちゅ❤んちゅ～～❤,Cum for me while feeling my pleasure with your entire body.❤ Come on; release your semen.❤ Chu~❤ Mmchu~~❤
んむ～～❤　ん…………っ❤,Mmm~~ Mmmm.........❤
はぁ、はぁ、うぅ……❤,Haa; haa; uuuooh.....❤
……………………。,...
…………ちゅ❤んちゅ、れぇ～～…❤ちゅっ❤,...Chu.❤ Mmchu~ Ahh~...❤ Chu.❤
！？ ん～～～！❤ んぁ………❤,!? Mmmph~~~~~!❤ Mmmah...❤
ふふ、びっくりした？❤\nイってる最中もベロキスしてると、\n男って出した後もチンコ ガチガチのままなのよ❤,Fufu; did I surprise you?❤ When I french kiss you while you're cumming; your cock stays rock hard even after you've finished.❤
十分 骨抜きにしてあげたけど、ここからはわたしの趣味❤\n抵抗できない男が精液漏らす瞬間って、\nなさけないのがかわいくて好きなんだ～❤,I've already made it so you can't resist me; but from here on is my personal pleasure.❤ I just love that pathetic yet cute moment when a man who can't resist spurts his semen.❤
ほら、わたしのちゅーでビンビンのチンコを\n太ももで挟みこんであげる…❤,Look; I'll sandwich your throbbing cock between my thighs while I kiss you...❤
うぁ、はぅ…❤,Uaaah haah...❤
露出してる太ももにぱっくり食べられて、\nチンコ気持ちよくてたまらないでしょ❤\n太ももコキもわたしの得意技❤,Your cock feels so good devoured by my exposed thighs it's unbearable; isn't it?❤ Thigh-jobs are one of my specialties.❤
もっちりスベスベのお肌でもぐもぐされると、\n普段威張ってる奴らもみ～んな堪えきれないで射精しちゃう❤,Even the most arrogant guys can't hold back from cumming when my soft; smooth skin engulfs their cock.❤
このまま べろちゅーでふにゃふにゃにしてあげるね❤\nキスで無防備になったお兄さんの感じてる顔、\nたっぷり見させてもらうから❤　ほら、ちゅ～～❤,I'll keep making you melt with my deep kisses.❤ I want to thoroughly enjoy that vulnerable expression on your face when you're feeling good; mister.❤ Here.  Mm~chu~❤
脚もズリズリ動かしちゃお～っと❤\nうりうり、わたしの太もものお肉が吸いついてきて\nチンコ耐えられないでしょ❤,Let me slide my legs up and down too.❤ Mmm; your cock can't take being rubbed between my thighs; can it?❤
あぁ、うぁ……っ❤,Aah; uwah......❤
……あは❤その顔さいこー❤　ね？わたしのスベスベお肌に包まれたら、\nチンコは絶対にイっちゃうものなの❤わたしの手もお腹も脚も、\n男から精液搾りとる武器なんだよ❤,......Aha.❤ That face is the best.❤ See? When wrapped in my silky smooth skin; a cock will absolutely cum.❤ My hands; my stomach; my legs - they're all weapons designed to extract semen from men.❤
小刻みに脚動かされるとたまらないよね❤\nんふふ、気持ちいい？❤\nさっきまでバトルしてた相手にそんなにへろへろになっちゃって❤,It's unbearable when my legs move in small quick motions; isn't it?❤ Mmfufu; does it feel good?❤ You've become so weak against someone you were just battling moments ago.❤
～～～～～っ❤,~❤
キスもしてあげる❤\nちゅーされながらチンコ太ももでもみくちゃにされて、\n何秒がまんできるかな～？❤,I'll kiss you too.❤ Being kissed while your cock is being massaged by my thighs... I wonder how many seconds you can hold on for?❤
ちゅ❤んちゅーー❤\nれぇろ……❤ちゅっ、ちゅ～～❤,Chu.❤ Mmchu~~.❤ Aaahmmph.....❤ Chu; chu~~~~.❤
う………っ❤,Uuugh.........❤
あ、もう出ちゃうでしょ❤\nほら、わたしの太ももでどぴゅどぴゅ～ってイかされちゃいな❤\nわたしの目 見ながら射精して❤,Oh; you're about to cum already; aren't you?❤ Go ahead; let yourself spurt all over my thighs.❤ Look into my eyes as you ejaculate.❤
ん～～！❤んむ、ん、んぅぅ～～～❤,Mmm!❤ Mmmm; nn; nnngh~.❤
あーあ、こんなに出してくれちゃって❤\nわたしの太もも、精液でべちょべちょなんだけど❤,My my; you came so much for me.❤ My thighs are all sticky with your semen.❤
はぁ……はぁ………❤,Haa… haa…❤
…………あ～～たのし❤\nお兄さんも、お口ふさがれながら太ももにもぐもぐされて射精するの、\n気持ちよかったでしょ❤,Ahhh~ that was fun.❤ It felt good; didn't it? Cumming between my thighs while I kept your mouth busy.❤
見てみ？❤\nお兄さんがぬるぬるにしちゃったわたしの太もも❤,See?❤ Look at my thighs all slippery from what you did.❤
あ、あぅ、うぅぁ……❤,Ah; ahh; uwaah…❤
お兄さん完全にメロメロじゃん❤やりすぎちゃったかな？❤\nまぁそれだけチンコ気持ちよくしてもらえたんだし、\n男なら女の子に思いっきりイかされるのが幸せだよね❤,You've completely fallen head over heels for me; haven't you?❤ Maybe I went too far?❤ But your cock felt that good; and for a man; there's no greater happiness than being made to cum hard by a girl.❤
ムニンに強烈な快楽を味わわされてしまった僕は、しばらくの間ペニスに纏わりつく甘い余韻に身悶えしながら日々を過ごすことになった。,Having experienced such intense pleasure from Munin; I spent the following days writhing in the sweet afterglow that still clung to my penis.
女の子の快楽に負けてしまい、強くなりたいという目標から一歩遠ざかってしまった……。,I had succumbed to a girl's pleasure; taking me one step further away from my goal of becoming stronger...
