default,
ふふ。あなたもオナニーしちゃうの？今試験中だよ？,Fufu. Are you touching yourself too? in the middle of the exam?
マスターのランクアップがかかった大事な試験だっていうのに、みんなしてわたしの前にやってきてシコシコ始めちゃうなんて…❤ぷぷぷ❤,Even though this is an important exam in order for your master to rank up... to think everyone is coming up to me while stroking their dicks...❤ Fufu~❤
あなたもわたしのおっぱい見てたらムラムラ抑えられなくなっちゃった？モンスターのくせに情けないなー❤,So you couldn't stop getting turned on after looking at my tits too? Even though you're a monster; you're really pathetic~❤
たしかにガッツリ露出しているけどさ、これぐらいの谷間で動揺してちゃ、サキュバスの相手なんて無理。おっぱいだってサキュバスの方がずっと大きいし…。,I know my boobs are exposed and in plain sight; but if this much cleavage is making you flustered; then you'll be no match for a succubus; you know? Their boobs are much bigger after all...
え？わざわざ揺らさないでくれって？うそだー、あなたもうれしいくせに。,Eh? Stop swaying your tits like that? No way~ But you look really happy too.
ねえねえ。次々オナニーで仲間が負けていくのってどんな気持ち？他の仲間がオナニーしてたから自分もやりたいって我慢できなくなっちゃった？,Hey; hey. How does it feel to lose your allies one after the other through weakwilled masturbation? Did you stop resisting because you saw your allies doing it?
くすくす❤情けないよねー。おっぱい１つで戦意喪失して、どんどん降参しちゃうんだもん。,*Giggle*❤ How pathetic~ All it takes is taking one tit out; and eventually everyone loses the will to fight.
ほら、笑われてシコシコ早くなってきた。もう出ちゃいそうなんでしょ？オナニー止められなくて、おっぱいに負けちゃうね❤,Look; you're stroking faster while being made fun of. You're going to cum soon; right? You're going to lose to my tits because you couldn't stop touching yourself.❤
谷間寄せてあげるから、ここに出していいよ❤びゅーっていっぱいかけちゃえ❤,I'll come a bit closer so you can let it all out on my boobs.❤ Give it your best shot and unload as much as you can!❤
こんな調子で大丈夫？こんなに自爆ばっかりしていたら、すぐに全滅して試験に落ちちゃうんじゃない？くすくす❤,Are you sure you can handle this? If you keep giving in like this; it's only a matter of time before you are all wiped out and unable to pass the test you know? *Giggle*❤
試験は残念ながら不合格。おっぱいでオナニーなんてしちゃうんだから、当たり前だよね？くすくす❤,I'm sorry to say you have failed your exam. A natural outcome after jerking off to my boobs. *Giggle*❤
ふふ、手にたっぷり出しちゃったねー。それじゃまたの機会をお待ちしてまーす。,Fufu. You came a lot in my hand didn't you? I'll be waiting patiently for your next atttempt at passing the exam.
あん❤胸の間に出しすぎだよー。新人マスターくんにはわたしのおっぱいは気持ちよすぎたかなー。,Ahn~❤ You poured out a lot into my cleavage... Perhaps my boobs were just too confortable for a new cardmaster such as yourself?
勝負に負け動けなくなった僕は、試験官の女性の前で膝をついていた。,After losing the match; I was left unable to move and fell to my knees before the examiner.
うふふ、わたしの勝ちだね。受付ちゃんが期待しているって言ってたから楽しみだったんだけど、思ったほどじゃないのかな？,Ufufu. Looks like I win. The receptionist said you were quite promising; so I was looking forward to our battle. But I guess my hopes were a little too high.
言っとくけど、わたし本気出してないよ？これ初心者向けの試験だし。,And just so you know; I wasn't even taking the battle too seriously either. This is a beginners exam after all.
ううっ…。,Dammit...
カードの使い方はうまいみたいだけど、エッチなことにまだ全然慣れてないって感じだよね。,You do seem to be quite good at using your cards; but you're not used to resisting any kind of sexual influence at all.
わたしのおっぱい見てたら、勝手にオナニーして自爆しちゃうしさ。くすくす❤,The moment you start staring at my boobs; you can't stop touching yourself; which leads to your defeat. *Giggle*❤
手でシコシコしてあげたら簡単に射精しちゃったしさ。くすくす❤,And when I started stroking your dick; you came so easily too. *Giggle*❤
おっぱいで挟んであげたら、蕩け顔ですぐに射精しちゃったしさ。くすくす❤,And when I starting massaging your dick between my breasts; you ejaculated right away with such a slutty expression on your face. *Giggle*❤
それじゃ、ま、バトルに使った分の魔力だけ、あなたから搾らせてもらうね。よいっしょっと…❤,Now then. I'll just wring out the rest of your magic to make up for what I spent during our battle; OK? Here I go...❤
わざわざおっぱいでオナニーしたぐらいだもんねー❤挟まれたかったんでしょ？,You even went out of your way to stroke your dick to my boobs yes? You wanted to have your dick between them; right?
おっぱいは気持ちいい？わたしどちらかという手コキよりこっちの方が得意なんだ。,Do my breasts feel good? Unlike handjobs; this is my speciality.
手コキでイっちゃうあなたにはたぶん耐えられないと思うなー。くすくす❤。,I don't think someone who came from my handjob would be able to handle this~ *Giggle*❤
さっきも出したこのおっぱいで、すぐにまたイかせてあげる❤うりうりー❤,I'm going to milk out another load from you right away by using the same boobs that forced you to ejaculate earlier.❤ Squish squish~❤
おっぱいがむにゅうって腰を上がってきて、おちんちんがそれに飲み込まれて…❤すごーくエッチでしょ？,The sight of my breasts coming up to your waist... swallowing up your cock up right from the base to the tip...❤ It's so sexy; isn't it?
パイズリしやすいように、わたし、服のところに隙間をあけてるの。たいがいの男の人には効果抜群なんだよ❤,I have an opening in my clothes to make it easier to give people paizuri. It's surprisingly effective at dealing with most guys.❤
おっぱいで挟んで、擦り上げて…。こうしてあげると気持ちよすぎて腰がふるえてきちゃうよね。くすくす❤,Pinching your dick between my boobs... Rubbing it up and down... When I do this; it feels so good that your hips begin to shake; don't they? *Giggle*❤
あっ…❤ああっぁ…❤すごいっ…❤やわらかくてぇ❤,Ahh...❤ Oohhh❤ N-Noo...❤ They're so s-soft...❤
柔らかい？そっかー、うれしいなぁ❤,You like how soft they are? I see... I'm so glad to hear~❤
たくさん楽しんでいいんだよ。どうせ勝負はもう終わったんだし、あとは気持ちよーく負けちゃうだけ。,It's OK to enjoy them as much as you like. The match is already over anyway; so the least you can do is feel good during your defeat~.
おっぱいに挟まれて、男の子の弱点でおっぱいのやわらかさをたーっぷり味わって、それでわたしに魔力を出しておしまい❤,I'm going to immerse your dick between my tits now; so get a good taste of my soft boobs with your male weakpoint as you let out all your mana for me~❤
ほら、おちんちんの感触に集中して？あなたが快感に喘げば喘ぐだけ、魔力が精液に溶けていくから…。,Come on~ Concentrate on how good your dick feels OK? The more you moan; the more magic will dissolve into your balls...
ちなみに、魔力をたくさん溶かした方が射精するときは気持ちいいらしいよ？女のわたしには分からないけど、魔力を込めた分だけ感覚が敏感になっちゃうからかな？,"I heard that it feels really good when a man shoots out a lot of magical energy during ejaculation. Maybe it's because the more magic fills your cock and balls; the more sensitive they become?  "
あは、言われてちょっと魔力を込めたでしょ？すっかり期待しちゃって、このえっちー❤,"Aha! I felt your magic suddenly build up a little more when I said that. You're looking forward to it aren't you? You slutty cardmaster~❤ "
あっ…❤ち、ちがっ…❤,Ahh...❤ N-No that's not tru-❤
別にいいんだよ。いまは試験中じゃないし、わたしのおっぱいの感触しっかり味わっちゃえばいいじゃん❤,I don't care~ You're not under examination right now; so why don't you just enjoy the feeling of my tits around your penis~ There's no need to think about anything else~❤
あんまりわたしのおっぱいにメロメロにされたら、この先試験に勝てなくなっちゃうかもしれないけど…❤ま、それは知ったことじゃないし❤,Though if you become too enamoured with my breasts; you might not be able to overcome your next examination...❤ Oh well; it's not like you would care much about that right now~❤
うりうりー❤おっぱいでいっぱいこすられて、とろとろになるまで気持ちよくなっちゃえ❤,Squish squish~❤ You're going to have your dick rubbed lots by my soft tits and feel good until you melt away into a wet puddle~❤
あっ❤ああっ❤❤❤だめ、これっ、あああっ…❤,Ahh~❤ Ahhh~❤❤❤ N-Noo this... t-hi... Oohhhh...❤
あはは、もう射精しちゃうね❤それじゃ、終わりにぎゅーってしてあげるから、閉じてる谷間にどぷって出しちゃっていいよ。,Ahaha~ You're going to ejaculate already; aren't you?❤ Well then; I'll give you one final squeeze. Go ahead and ejaculate into my tightly closed cleavage.
イっちゃえ、新人マスターくん❤気持ちいい気持ちいい乳内射精で、わたしに魔力渡しちゃえ❤むぎゅー❤,Cum new cardmaster~ Cum~❤ Hand over your mana to me with my blissful; boobie magic stealing massage~❤ Squeeze~❤
あっ❤あぐあっ❤❤❤,Ahh❤ Ahhoogh...❤❤❤
んふふ、たくさん出てる。谷間の中が白いのでドロドロ❤,Fufu. You shot out a whole lot. My cleavage is filled with creamy mana~❤
あー、この精液、普通の射精3回分ぐらいは魔力が溶けちゃってるんじゃないかな❤ずいぶんエッチなことに魔力使っちゃったみたいだね。すけべ❤,My~ This semen must contain 3 ejacualtions worth of magical energy.❤ Such a slut; using your magic for something so sexual~❤
精液に溶けてる魔力はなかなか良質だね。きっとキミ、才能あるよ。さすがはコノハさんのところのお弟子さん。,The magic in this semen is quite potent. It seems you possess more ability than what I gave you credit for. You're certainly Ms. Konoha's disciple alright.
まあどれだけ才能があっても、エッチなことに弱いようじゃ、今の時代やってけないんだけどね。次挑んでくるときは少しはおっぱいに勝てるように頑張れー♪くすくす❤,But no matter how talented you are; you'll never make it in this day and age if you're weak to sexual acts. The next time you try to challenge me; try to resist my boobs a little now OK?ー♪ *Giggle*❤
